CIC_AEM_VERS = 3.0
CREATION_DATE  = 2026-07-16T07:21:39.504
ORIGINATOR     = CNES

META_START

COMMENT Earth orientation in inertial frame
COMMENT days (MJD), sec (UTC), q0 (real part), q1, q2, q3

OBJECT_NAME = EARTH
OBJECT_ID = EARTH

REF_FRAME_A = ICRF
REF_FRAME_B = ECF
ATTITUDE_DIR = A2B
TIME_SYSTEM = UTC
START_TIME = 2000-01-01T00:00:00.000
STOP_TIME = 2000-01-01T10:00:00.000
ATTITUDE_TYPE = QUATERNION
QUATERNION_TYPE = FIRST

META_STOP

51544 30419.99999 -0.399268 -0.000018 -0.000007 0.916834
51544 30599.99999 -0.405276 -0.000018 -0.000007 0.914194
51544 30779.99999 -0.411267 -0.000018 -0.000007 0.911515
51544 30959.99999 -0.417241 -0.000018 -0.000007 0.908796
51544 31139.99999 -0.423196 -0.000018 -0.000007 0.906038
51544 31319.99999 -0.429133 -0.000018 -0.000007 0.903241
51544 31499.99999 -0.435052 -0.000018 -0.000007 0.900406
51544 31679.99999 -0.440951 -0.000018 -0.000007 0.897531
51544 31859.99999 -0.446832 -0.000018 -0.000006 0.894618
51544 32039.99999 -0.452694 -0.000018 -0.000006 0.891666
51544 32219.99999 -0.458536 -0.000018 -0.000006 0.888676
51544 32399.99999 -0.464358 -0.000018 -0.000006 0.885647
51544 32579.99999 -0.470161 -0.000018 -0.000006 0.882581
51544 32759.99999 -0.475943 -0.000019 -0.000006 0.879476
51544 32939.99999 -0.481705 -0.000019 -0.000006 0.876334
51544 33119.99999 -0.487445 -0.000019 -0.000006 0.873153
51544 33299.99999 -0.493165 -0.000019 -0.000006 0.869936
51544 33479.99999 -0.498864 -0.000019 -0.000005 0.866680
51544 33659.99999 -0.504541 -0.000019 -0.000005 0.863388
51544 33839.99999 -0.510197 -0.000019 -0.000005 0.860058
51544 34019.99999 -0.515830 -0.000019 -0.000005 0.856691
51544 34199.99999 -0.521441 -0.000019 -0.000005 0.853287
51544 34379.99999 -0.527030 -0.000019 -0.000005 0.849847
51544 34559.99999 -0.532596 -0.000019 -0.000005 0.846370
51544 34739.99999 -0.538139 -0.000019 -0.000005 0.842856
51544 34919.99999 -0.543659 -0.000019 -0.000004 0.839306
51544 35099.99999 -0.549156 -0.000019 -0.000004 0.835720
51544 35279.99999 -0.554629 -0.000019 -0.000004 0.832098
51544 35459.99999 -0.560078 -0.000019 -0.000004 0.828440
51544 35639.99999 -0.565502 -0.000019 -0.000004 0.824747
51544 35819.99999 -0.570903 -0.000019 -0.000004 0.821018
51544 35999.99999 -0.576279 -0.000019 -0.000004 0.817253
