CIC_AEM_VERS = 3.0
CREATION_DATE  = 2026-07-17T02:16:57.670
ORIGINATOR     = CNES

META_START

COMMENT Earth orientation in inertial frame
COMMENT days (MJD), sec (UTC), q0 (real part), q1, q2, q3

OBJECT_NAME = EARTH
OBJECT_ID = EARTH

REF_FRAME_A = ICRF
REF_FRAME_B = ECF
ATTITUDE_DIR = A2B
TIME_SYSTEM = UTC
START_TIME = 2025-01-01T12:00:00.000
STOP_TIME = 2025-01-11T11:59:21.868
ATTITUDE_TYPE = QUATERNION
QUATERNION_TYPE = FIRST

META_STOP

60681 83659.38143 0.675317 0.000885 0.000834 0.737527
60681 83749.73511 0.672884 0.000887 0.000831 0.739747
60681 83840.08879 0.670443 0.000890 0.000828 0.741960
60681 83930.44246 0.667995 0.000893 0.000825 0.744165
60681 84020.79614 0.665540 0.000895 0.000822 0.746361
60681 84111.14982 0.663077 0.000898 0.000819 0.748550
60681 84201.50350 0.660608 0.000901 0.000816 0.750730
60681 84291.85717 0.658131 0.000904 0.000813 0.752902
60681 84382.21085 0.655647 0.000906 0.000810 0.755066
60681 84472.56453 0.653156 0.000909 0.000807 0.757222
60681 84562.91821 0.650658 0.000912 0.000804 0.759370
60681 84653.27189 0.648153 0.000914 0.000801 0.761509
60681 84743.62556 0.645641 0.000917 0.000798 0.763640
60681 84833.97924 0.643122 0.000919 0.000795 0.765763
60681 84924.33292 0.640595 0.000922 0.000792 0.767878
60681 85014.68660 0.638062 0.000925 0.000789 0.769984
60681 85105.04028 0.635522 0.000927 0.000786 0.772082
60681 85195.39395 0.632975 0.000930 0.000783 0.774171
60681 85285.74763 0.630422 0.000932 0.000780 0.776252
60681 85376.10131 0.627861 0.000935 0.000777 0.778325
60681 85466.45499 0.625293 0.000938 0.000774 0.780389
60681 85556.80866 0.622719 0.000940 0.000771 0.782445
60681 85647.16234 0.620138 0.000943 0.000768 0.784492
60681 85737.51602 0.617550 0.000945 0.000765 0.786530
60681 85827.86970 0.614956 0.000948 0.000762 0.788561
60681 85918.22338 0.612355 0.000950 0.000758 0.790582
60681 86008.57705 0.609747 0.000953 0.000755 0.792595
60681 86098.93073 0.607133 0.000955 0.000752 0.794600
60681 86189.28441 0.604512 0.000958 0.000749 0.796595
60681 86279.63809 0.601884 0.000960 0.000746 0.798583
60681 86369.99177 0.599250 0.000963 0.000743 0.800561
60682 60.34544 0.596609 0.000965 0.000740 0.802531
60682 150.69912 0.593962 0.000967 0.000736 0.804492
60682 241.05280 0.591309 0.000970 0.000733 0.806444
60682 331.40648 0.588649 0.000972 0.000730 0.808388
60682 421.76015 0.585983 0.000975 0.000727 0.810323
60682 512.11383 0.583310 0.000977 0.000724 0.812249
60682 602.46751 0.580631 0.000979 0.000720 0.814166
60682 692.82119 0.577946 0.000982 0.000717 0.816074
60682 783.17487 0.575254 0.000984 0.000714 0.817974
60682 873.52854 0.572556 0.000987 0.000711 0.819864
60682 963.88222 0.569852 0.000989 0.000707 0.821746
60682 1054.23590 0.567142 0.000991 0.000704 0.823619
60682 1144.58958 0.564426 0.000993 0.000701 0.825483
60682 1234.94326 0.561703 0.000996 0.000698 0.827338
60682 1325.29693 0.558975 0.000998 0.000694 0.829184
60682 1415.65061 0.556240 0.001000 0.000691 0.831021
60682 1506.00429 0.553499 0.001003 0.000688 0.832849
60682 1596.35797 0.550753 0.001005 0.000684 0.834668
60682 1686.71164 0.548000 0.001007 0.000681 0.836477
60682 1777.06532 0.545241 0.001009 0.000678 0.838278
60682 1867.41900 0.542477 0.001012 0.000674 0.840070
60682 1957.77268 0.539707 0.001014 0.000671 0.841852
60682 2048.12636 0.536930 0.001016 0.000668 0.843626
60682 2138.48003 0.534148 0.001018 0.000664 0.845390
60682 2228.83371 0.531360 0.001020 0.000661 0.847145
60682 2319.18739 0.528567 0.001023 0.000658 0.848891
60682 2409.54107 0.525767 0.001025 0.000654 0.850628
60682 2499.89474 0.522962 0.001027 0.000651 0.852355
60682 2590.24842 0.520151 0.001029 0.000647 0.854073
60682 2680.60210 0.517335 0.001031 0.000644 0.855782
60682 2770.95578 0.514513 0.001033 0.000641 0.857482
60682 2861.30946 0.511685 0.001035 0.000637 0.859172
60682 2951.66313 0.508852 0.001037 0.000634 0.860853
60682 3042.01681 0.506013 0.001040 0.000630 0.862525
60682 3132.37049 0.503169 0.001042 0.000627 0.864187
60682 3222.72417 0.500319 0.001044 0.000624 0.865840
60682 3313.07785 0.497464 0.001046 0.000620 0.867484
60682 3403.43152 0.494604 0.001048 0.000617 0.869118
60682 3493.78520 0.491738 0.001050 0.000613 0.870742
60682 3584.13888 0.488867 0.001052 0.000610 0.872358
60682 3674.49256 0.485990 0.001054 0.000606 0.873963
60682 3764.84623 0.483109 0.001056 0.000603 0.875560
60682 3855.19991 0.480221 0.001058 0.000599 0.877146
60682 3945.55359 0.477329 0.001060 0.000596 0.878724
60682 4035.90727 0.474432 0.001062 0.000592 0.880291
60682 4126.26095 0.471529 0.001064 0.000589 0.881850
60682 4216.61462 0.468622 0.001066 0.000585 0.883398
60682 4306.96830 0.465709 0.001068 0.000582 0.884937
60682 4397.32198 0.462791 0.001069 0.000578 0.886467
60682 4487.67566 0.459868 0.001071 0.000575 0.887986
60682 4578.02934 0.456940 0.001073 0.000571 0.889496
60682 4668.38301 0.454008 0.001075 0.000568 0.890997
60682 4758.73669 0.451070 0.001077 0.000564 0.892488
60682 4849.09037 0.448127 0.001079 0.000561 0.893969
60682 4939.44405 0.445180 0.001081 0.000557 0.895440
60682 5029.79772 0.442228 0.001082 0.000554 0.896902
60682 5120.15140 0.439270 0.001084 0.000550 0.898354
60682 5210.50508 0.436309 0.001086 0.000546 0.899796
60682 5300.85876 0.433342 0.001088 0.000543 0.901229
60682 5391.21244 0.430371 0.001090 0.000539 0.902651
60682 5481.56611 0.427395 0.001091 0.000536 0.904064
60682 5571.91979 0.424414 0.001093 0.000532 0.905467
60682 5662.27347 0.421429 0.001095 0.000528 0.906861
60682 5752.62715 0.418439 0.001097 0.000525 0.908244
60682 5842.98082 0.415445 0.001098 0.000521 0.909618
60682 5933.33450 0.412446 0.001100 0.000518 0.910981
60682 6023.68818 0.409443 0.001102 0.000514 0.912335
60682 6114.04186 0.406435 0.001104 0.000510 0.913679
60682 6204.39554 0.403423 0.001105 0.000507 0.915013
60682 6294.74921 0.400406 0.001107 0.000503 0.916337
60682 6385.10289 0.397385 0.001108 0.000499 0.917651
60682 6475.45657 0.394360 0.001110 0.000496 0.918955
60682 6565.81025 0.391330 0.001112 0.000492 0.920249
60682 6656.16393 0.388297 0.001113 0.000488 0.921534
60682 6746.51760 0.385259 0.001115 0.000485 0.922808
60682 6836.87128 0.382217 0.001117 0.000481 0.924072
60682 6927.22496 0.379170 0.001118 0.000477 0.925326
60682 7017.57864 0.376120 0.001120 0.000474 0.926570
60682 7107.93231 0.373065 0.001121 0.000470 0.927804
60682 7198.28599 0.370007 0.001123 0.000466 0.929028
60682 7288.63967 0.366944 0.001124 0.000463 0.930242
60682 7378.99335 0.363878 0.001126 0.000459 0.931446
60682 7469.34703 0.360807 0.001127 0.000455 0.932640
60682 7559.70070 0.357733 0.001129 0.000451 0.933823
60682 7650.05438 0.354655 0.001130 0.000448 0.934997
60682 7740.40806 0.351573 0.001132 0.000444 0.936160
60682 7830.76174 0.348487 0.001133 0.000440 0.937313
60682 7921.11542 0.345397 0.001135 0.000437 0.938456
60682 8011.46909 0.342303 0.001136 0.000433 0.939589
60682 8101.82277 0.339206 0.001138 0.000429 0.940711
60682 8192.17645 0.336105 0.001139 0.000425 0.941824
60682 8282.53013 0.333001 0.001140 0.000422 0.942926
60682 8372.88380 0.329893 0.001142 0.000418 0.944018
60682 8463.23748 0.326781 0.001143 0.000414 0.945099
60682 8553.59116 0.323666 0.001144 0.000410 0.946171
60682 8643.94484 0.320547 0.001146 0.000406 0.947232
60682 8734.29852 0.317425 0.001147 0.000403 0.948283
60682 8824.65219 0.314299 0.001148 0.000399 0.949323
60682 8915.00587 0.311170 0.001150 0.000395 0.950353
60682 9005.35955 0.308038 0.001151 0.000391 0.951373
60682 9095.71323 0.304902 0.001152 0.000388 0.952383
60682 9186.06691 0.301763 0.001154 0.000384 0.953382
60682 9276.42058 0.298620 0.001155 0.000380 0.954371
60682 9366.77426 0.295475 0.001156 0.000376 0.955350
60682 9457.12794 0.292326 0.001157 0.000372 0.956318
60682 9547.48162 0.289174 0.001159 0.000369 0.957276
60682 9637.83529 0.286019 0.001160 0.000365 0.958223
60682 9728.18897 0.282860 0.001161 0.000361 0.959160
60682 9818.54265 0.279699 0.001162 0.000357 0.960087
60682 9908.89633 0.276535 0.001163 0.000353 0.961003
60682 9999.25001 0.273367 0.001165 0.000349 0.961909
60682 10089.60368 0.270197 0.001166 0.000346 0.962804
60682 10179.95736 0.267024 0.001167 0.000342 0.963689
60682 10270.31104 0.263847 0.001168 0.000338 0.964564
60682 10360.66472 0.260668 0.001169 0.000334 0.965428
60682 10451.01839 0.257486 0.001170 0.000330 0.966281
60682 10541.37207 0.254302 0.001171 0.000326 0.967124
60682 10631.72575 0.251114 0.001172 0.000322 0.967957
60682 10722.07943 0.247924 0.001173 0.000319 0.968779
60682 10812.43311 0.244731 0.001174 0.000315 0.969590
60682 10902.78678 0.241536 0.001175 0.000311 0.970391
60682 10993.14046 0.238338 0.001176 0.000307 0.971182
60682 11083.49414 0.235137 0.001177 0.000303 0.971961
60682 11173.84782 0.231934 0.001178 0.000299 0.972731
60682 11264.20150 0.228728 0.001179 0.000295 0.973490
60682 11354.55517 0.225520 0.001180 0.000291 0.974238
60682 11444.90885 0.222309 0.001181 0.000288 0.974975
60682 11535.26253 0.219096 0.001182 0.000284 0.975703
60682 11625.61621 0.215881 0.001183 0.000280 0.976419
60682 11715.96988 0.212663 0.001184 0.000276 0.977125
60682 11806.32356 0.209443 0.001185 0.000272 0.977820
60682 11896.67724 0.206220 0.001186 0.000268 0.978505
60682 11987.03092 0.202996 0.001187 0.000264 0.979179
60682 12077.38460 0.199769 0.001188 0.000260 0.979842
60682 12167.73827 0.196540 0.001188 0.000256 0.980495
60682 12258.09195 0.193309 0.001189 0.000252 0.981137
60682 12348.44563 0.190075 0.001190 0.000248 0.981769
60682 12438.79931 0.186840 0.001191 0.000245 0.982390
60682 12529.15299 0.183603 0.001192 0.000241 0.983000
60682 12619.50666 0.180363 0.001193 0.000237 0.983599
60682 12709.86034 0.177122 0.001193 0.000233 0.984188
60682 12800.21402 0.173879 0.001194 0.000229 0.984766
60682 12890.56770 0.170634 0.001195 0.000225 0.985334
60682 12980.92137 0.167387 0.001196 0.000221 0.985891
60682 13071.27505 0.164138 0.001196 0.000217 0.986437
60682 13161.62873 0.160887 0.001197 0.000213 0.986972
60682 13251.98241 0.157635 0.001198 0.000209 0.987497
60682 13342.33609 0.154381 0.001198 0.000205 0.988011
60682 13432.68976 0.151125 0.001199 0.000201 0.988514
60682 13523.04344 0.147868 0.001200 0.000197 0.989006
60682 13613.39712 0.144609 0.001200 0.000193 0.989488
60682 13703.75080 0.141349 0.001201 0.000189 0.989959
60682 13794.10447 0.138087 0.001202 0.000185 0.990419
60682 13884.45815 0.134823 0.001202 0.000181 0.990869
60682 13974.81183 0.131558 0.001203 0.000178 0.991308
60682 14065.16551 0.128292 0.001203 0.000174 0.991736
60682 14155.51919 0.125024 0.001204 0.000170 0.992153
60682 14245.87286 0.121755 0.001204 0.000166 0.992559
60682 14336.22654 0.118484 0.001205 0.000162 0.992955
60682 14426.58022 0.115213 0.001206 0.000158 0.993340
60682 14516.93390 0.111939 0.001206 0.000154 0.993714
60682 14607.28758 0.108665 0.001207 0.000150 0.994078
60682 14697.64125 0.105390 0.001207 0.000146 0.994430
60682 14787.99493 0.102113 0.001208 0.000142 0.994772
60682 14878.34861 0.098836 0.001208 0.000138 0.995103
60682 14968.70229 0.095557 0.001208 0.000134 0.995423
60682 15059.05596 0.092277 0.001209 0.000130 0.995733
60682 15149.40964 0.088996 0.001209 0.000126 0.996031
60682 15239.76332 0.085715 0.001210 0.000122 0.996319
60682 15330.11700 0.082432 0.001210 0.000118 0.996596
60682 15420.47068 0.079148 0.001210 0.000114 0.996862
60682 15510.82435 0.075864 0.001211 0.000110 0.997117
60682 15601.17803 0.072579 0.001211 0.000106 0.997362
60682 15691.53171 0.069293 0.001212 0.000102 0.997596
60682 15781.88539 0.066006 0.001212 0.000098 0.997819
60682 15872.23907 0.062718 0.001212 0.000094 0.998031
60682 15962.59274 0.059430 0.001212 0.000090 0.998232
60682 16052.94642 0.056141 0.001213 0.000086 0.998422
60682 16143.30010 0.052852 0.001213 0.000082 0.998602
60682 16233.65378 0.049562 0.001213 0.000078 0.998770
60682 16324.00745 0.046271 0.001214 0.000074 0.998928
60682 16414.36113 0.042980 0.001214 0.000070 0.999075
60682 16504.71481 0.039689 0.001214 0.000066 0.999211
60682 16595.06849 0.036397 0.001214 0.000062 0.999337
60682 16685.42217 0.033104 0.001214 0.000058 0.999451
60682 16775.77584 0.029812 0.001215 0.000054 0.999555
60682 16866.12952 0.026519 0.001215 0.000050 0.999648
60682 16956.48320 0.023225 0.001215 0.000046 0.999730
60682 17046.83688 0.019932 0.001215 0.000042 0.999801
60682 17137.19056 0.016638 0.001215 0.000038 0.999861
60682 17227.54423 0.013344 0.001215 0.000034 0.999910
60682 17317.89791 0.010050 0.001215 0.000030 0.999949
60682 17408.25159 0.006755 0.001216 0.000026 0.999976
60682 17498.60527 0.003461 0.001216 0.000022 0.999993
60682 17588.95894 0.000167 0.001216 0.000018 0.999999
60682 17679.31262 -0.003127 0.001216 0.000014 0.999994
60682 17769.66630 -0.006422 0.001216 0.000010 0.999979
60682 17860.01998 -0.009716 0.001216 0.000006 0.999952
60682 17950.37366 -0.013010 0.001216 0.000002 0.999915
60682 18040.72733 -0.016304 0.001216 -0.000002 0.999866
60682 18131.08101 -0.019598 0.001216 -0.000006 0.999807
60682 18221.43469 -0.022892 0.001216 -0.000010 0.999737
60682 18311.78837 -0.026185 0.001216 -0.000014 0.999656
60682 18402.14204 -0.029478 0.001216 -0.000018 0.999565
60682 18492.49572 -0.032771 0.001216 -0.000022 0.999462
60682 18582.84940 -0.036063 0.001216 -0.000026 0.999349
60682 18673.20308 -0.039355 0.001215 -0.000030 0.999225
60682 18763.55676 -0.042647 0.001215 -0.000034 0.999089
60682 18853.91043 -0.045938 0.001215 -0.000038 0.998944
60682 18944.26411 -0.049228 0.001215 -0.000042 0.998787
60682 19034.61779 -0.052518 0.001215 -0.000046 0.998619
60682 19124.97147 -0.055808 0.001215 -0.000050 0.998441
60682 19215.32515 -0.059097 0.001215 -0.000054 0.998252
60682 19305.67882 -0.062385 0.001214 -0.000058 0.998051
60682 19396.03250 -0.065673 0.001214 -0.000062 0.997840
60682 19486.38618 -0.068960 0.001214 -0.000066 0.997619
60682 19576.73986 -0.072246 0.001214 -0.000070 0.997386
60682 19667.09353 -0.075531 0.001214 -0.000074 0.997143
60682 19757.44721 -0.078816 0.001213 -0.000078 0.996888
60682 19847.80089 -0.082099 0.001213 -0.000082 0.996623
60682 19938.15457 -0.085382 0.001213 -0.000086 0.996348
60682 20028.50825 -0.088664 0.001212 -0.000090 0.996061
60682 20118.86192 -0.091945 0.001212 -0.000094 0.995763
60682 20209.21560 -0.095225 0.001212 -0.000098 0.995455
60682 20299.56928 -0.098503 0.001212 -0.000102 0.995136
60682 20389.92296 -0.101781 0.001211 -0.000106 0.994806
60682 20480.27664 -0.105058 0.001211 -0.000110 0.994465
60682 20570.63031 -0.108333 0.001210 -0.000114 0.994114
60682 20660.98399 -0.111608 0.001210 -0.000118 0.993752
60682 20751.33767 -0.114881 0.001210 -0.000122 0.993379
60682 20841.69135 -0.118153 0.001209 -0.000126 0.992995
60682 20932.04502 -0.121424 0.001209 -0.000130 0.992600
60682 21022.39870 -0.124693 0.001208 -0.000134 0.992195
60682 21112.75238 -0.127961 0.001208 -0.000138 0.991778
60682 21203.10606 -0.131227 0.001207 -0.000142 0.991352
60682 21293.45974 -0.134492 0.001207 -0.000146 0.990914
60682 21383.81341 -0.137756 0.001207 -0.000150 0.990465
60682 21474.16709 -0.141018 0.001206 -0.000154 0.990006
60682 21564.52077 -0.144279 0.001206 -0.000158 0.989536
60682 21654.87445 -0.147538 0.001205 -0.000162 0.989056
60682 21745.22812 -0.150796 0.001204 -0.000166 0.988564
60682 21835.58180 -0.154051 0.001204 -0.000170 0.988062
60682 21925.93548 -0.157306 0.001203 -0.000174 0.987549
60682 22016.28916 -0.160558 0.001203 -0.000178 0.987026
60682 22106.64284 -0.163809 0.001202 -0.000182 0.986491
60682 22196.99651 -0.167058 0.001202 -0.000186 0.985946
60682 22287.35019 -0.170305 0.001201 -0.000190 0.985391
60682 22377.70387 -0.173550 0.001200 -0.000194 0.984824
60682 22468.05755 -0.176794 0.001200 -0.000197 0.984247
60682 22558.41123 -0.180035 0.001199 -0.000201 0.983659
60682 22648.76490 -0.183275 0.001198 -0.000205 0.983061
60682 22739.11858 -0.186512 0.001198 -0.000209 0.982452
60682 22829.47226 -0.189748 0.001197 -0.000213 0.981832
60682 22919.82594 -0.192981 0.001196 -0.000217 0.981202
60682 23010.17961 -0.196212 0.001196 -0.000221 0.980561
60682 23100.53329 -0.199442 0.001195 -0.000225 0.979909
60682 23190.88697 -0.202669 0.001194 -0.000229 0.979247
60682 23281.24065 -0.205894 0.001193 -0.000233 0.978574
60682 23371.59433 -0.209116 0.001193 -0.000237 0.977890
60682 23461.94800 -0.212337 0.001192 -0.000241 0.977196
60682 23552.30168 -0.215555 0.001191 -0.000245 0.976491
60682 23642.65536 -0.218770 0.001190 -0.000249 0.975776
60682 23733.00904 -0.221984 0.001189 -0.000253 0.975050
60682 23823.36272 -0.225195 0.001188 -0.000256 0.974313
60682 23913.71639 -0.228403 0.001188 -0.000260 0.973566
60682 24004.07007 -0.231609 0.001187 -0.000264 0.972808
60682 24094.42375 -0.234813 0.001186 -0.000268 0.972040
60682 24184.77743 -0.238014 0.001185 -0.000272 0.971261
60682 24275.13110 -0.241212 0.001184 -0.000276 0.970472
60682 24365.48478 -0.244408 0.001183 -0.000280 0.969672
60682 24455.83846 -0.247601 0.001182 -0.000284 0.968861
60682 24546.19214 -0.250791 0.001181 -0.000288 0.968040
60682 24636.54582 -0.253979 0.001180 -0.000292 0.967209
60682 24726.89949 -0.257164 0.001179 -0.000295 0.966367
60682 24817.25317 -0.260346 0.001178 -0.000299 0.965515
60682 24907.60685 -0.263525 0.001177 -0.000303 0.964652
60682 24997.96053 -0.266702 0.001176 -0.000307 0.963778
60682 25088.31421 -0.269876 0.001175 -0.000311 0.962894
60682 25178.66788 -0.273046 0.001174 -0.000315 0.962000
60682 25269.02156 -0.276214 0.001173 -0.000319 0.961095
60682 25359.37524 -0.279379 0.001172 -0.000323 0.960180
60682 25449.72892 -0.282540 0.001171 -0.000326 0.959255
60682 25540.08259 -0.285699 0.001170 -0.000330 0.958319
60682 25630.43627 -0.288854 0.001169 -0.000334 0.957372
60682 25720.78995 -0.292007 0.001168 -0.000338 0.956416
60682 25811.14363 -0.295156 0.001167 -0.000342 0.955448
60682 25901.49731 -0.298302 0.001166 -0.000346 0.954471
60682 25991.85098 -0.301444 0.001164 -0.000350 0.953483
60682 26082.20466 -0.304584 0.001163 -0.000353 0.952485
60682 26172.55834 -0.307720 0.001162 -0.000357 0.951476
60682 26262.91202 -0.310853 0.001161 -0.000361 0.950457
60682 26353.26569 -0.313982 0.001160 -0.000365 0.949428
60682 26443.61937 -0.317108 0.001159 -0.000369 0.948389
60682 26533.97305 -0.320231 0.001157 -0.000372 0.947339
60682 26624.32673 -0.323350 0.001156 -0.000376 0.946279
60682 26714.68041 -0.326466 0.001155 -0.000380 0.945208
60682 26805.03408 -0.329578 0.001154 -0.000384 0.944128
60682 26895.38776 -0.332686 0.001152 -0.000388 0.943037
60682 26985.74144 -0.335791 0.001151 -0.000392 0.941936
60682 27076.09512 -0.338892 0.001150 -0.000395 0.940824
60682 27166.44880 -0.341990 0.001148 -0.000399 0.939703
60682 27256.80247 -0.345084 0.001147 -0.000403 0.938571
60682 27347.15615 -0.348174 0.001146 -0.000407 0.937429
60682 27437.50983 -0.351260 0.001144 -0.000410 0.936277
60682 27527.86351 -0.354343 0.001143 -0.000414 0.935115
60682 27618.21718 -0.357421 0.001142 -0.000418 0.933942
60682 27708.57086 -0.360496 0.001140 -0.000422 0.932760
60682 27798.92454 -0.363567 0.001139 -0.000425 0.931567
60682 27889.27822 -0.366634 0.001138 -0.000429 0.930364
60682 27979.63190 -0.369697 0.001136 -0.000433 0.929152
60682 28069.98557 -0.372756 0.001135 -0.000437 0.927929
60682 28160.33925 -0.375811 0.001133 -0.000440 0.926696
60682 28250.69293 -0.378862 0.001132 -0.000444 0.925453
60682 28341.04661 -0.381908 0.001130 -0.000448 0.924199
60682 28431.40029 -0.384951 0.001129 -0.000452 0.922936
60682 28521.75396 -0.387989 0.001127 -0.000455 0.921663
60682 28612.10764 -0.391023 0.001126 -0.000459 0.920380
60682 28702.46132 -0.394053 0.001124 -0.000463 0.919087
60682 28792.81500 -0.397079 0.001123 -0.000466 0.917784
60682 28883.16867 -0.400100 0.001121 -0.000470 0.916471
60682 28973.52235 -0.403117 0.001120 -0.000474 0.915148
60682 29063.87603 -0.406130 0.001118 -0.000478 0.913815
60682 29154.22971 -0.409138 0.001117 -0.000481 0.912472
60682 29244.58339 -0.412142 0.001115 -0.000485 0.911119
60682 29334.93706 -0.415141 0.001113 -0.000489 0.909756
60682 29425.29074 -0.418136 0.001112 -0.000492 0.908384
60682 29515.64442 -0.421126 0.001110 -0.000496 0.907001
60682 29605.99810 -0.424112 0.001108 -0.000500 0.905609
60682 29696.35177 -0.427093 0.001107 -0.000503 0.904207
60682 29786.70545 -0.430069 0.001105 -0.000507 0.902795
60682 29877.05913 -0.433041 0.001103 -0.000510 0.901373
60682 29967.41281 -0.436008 0.001102 -0.000514 0.899942
60682 30057.76649 -0.438971 0.001100 -0.000518 0.898501
60682 30148.12016 -0.441928 0.001098 -0.000521 0.897050
60682 30238.47384 -0.444881 0.001097 -0.000525 0.895589
60682 30328.82752 -0.447829 0.001095 -0.000529 0.894118
60682 30419.18120 -0.450772 0.001093 -0.000532 0.892638
60682 30509.53488 -0.453710 0.001091 -0.000536 0.891148
60682 30599.88855 -0.456644 0.001090 -0.000539 0.889649
60682 30690.24223 -0.459572 0.001088 -0.000543 0.888140
60682 30780.59591 -0.462495 0.001086 -0.000547 0.886621
60682 30870.94959 -0.465414 0.001084 -0.000550 0.885093
60682 30961.30326 -0.468327 0.001082 -0.000554 0.883554
60682 31051.65694 -0.471235 0.001081 -0.000557 0.882007
60682 31142.01062 -0.474138 0.001079 -0.000561 0.880450
60682 31232.36430 -0.477036 0.001077 -0.000564 0.878883
60682 31322.71798 -0.479929 0.001075 -0.000568 0.877307
60682 31413.07165 -0.482816 0.001073 -0.000571 0.875721
60682 31503.42533 -0.485699 0.001071 -0.000575 0.874126
60682 31593.77901 -0.488576 0.001069 -0.000578 0.872521
60682 31684.13269 -0.491447 0.001067 -0.000582 0.870906
60682 31774.48637 -0.494314 0.001066 -0.000586 0.869283
60682 31864.84004 -0.497175 0.001064 -0.000589 0.867650
60682 31955.19372 -0.500030 0.001062 -0.000593 0.866007
60682 32045.54740 -0.502881 0.001060 -0.000596 0.864355
60682 32135.90108 -0.505725 0.001058 -0.000600 0.862694
60682 32226.25475 -0.508565 0.001056 -0.000603 0.861023
60682 32316.60843 -0.511398 0.001054 -0.000606 0.859343
60682 32406.96211 -0.514227 0.001052 -0.000610 0.857654
60682 32497.31579 -0.517049 0.001050 -0.000613 0.855955
60682 32587.66947 -0.519866 0.001048 -0.000617 0.854247
60682 32678.02314 -0.522678 0.001046 -0.000620 0.852530
60682 32768.37682 -0.525483 0.001044 -0.000624 0.850803
60682 32858.73050 -0.528283 0.001042 -0.000627 0.849067
60682 32949.08418 -0.531077 0.001040 -0.000631 0.847322
60682 33039.43786 -0.533866 0.001037 -0.000634 0.845568
60682 33129.79153 -0.536649 0.001035 -0.000637 0.843805
60682 33220.14521 -0.539426 0.001033 -0.000641 0.842032
60682 33310.49889 -0.542197 0.001031 -0.000644 0.840251
60682 33400.85257 -0.544962 0.001029 -0.000648 0.838460
60682 33491.20624 -0.547721 0.001027 -0.000651 0.836660
60682 33581.55992 -0.550474 0.001025 -0.000654 0.834851
60682 33671.91360 -0.553221 0.001023 -0.000658 0.833033
60682 33762.26728 -0.555963 0.001020 -0.000661 0.831206
60682 33852.62096 -0.558698 0.001018 -0.000664 0.829370
60682 33942.97463 -0.561427 0.001016 -0.000668 0.827525
60682 34033.32831 -0.564150 0.001014 -0.000671 0.825671
60682 34123.68199 -0.566867 0.001012 -0.000675 0.823808
60682 34214.03567 -0.569578 0.001009 -0.000678 0.821936
60682 34304.38934 -0.572283 0.001007 -0.000681 0.820055
60682 34394.74302 -0.574981 0.001005 -0.000684 0.818166
60682 34485.09670 -0.577673 0.001003 -0.000688 0.816267
60682 34575.45038 -0.580359 0.001000 -0.000691 0.814360
60682 34665.80406 -0.583039 0.000998 -0.000694 0.812443
60682 34756.15773 -0.585712 0.000996 -0.000698 0.810518
60682 34846.51141 -0.588379 0.000993 -0.000701 0.808584
60682 34936.86509 -0.591040 0.000991 -0.000704 0.806642
60682 35027.21877 -0.593694 0.000989 -0.000707 0.804690
60682 35117.57245 -0.596342 0.000986 -0.000711 0.802730
60682 35207.92612 -0.598983 0.000984 -0.000714 0.800761
60682 35298.27980 -0.601618 0.000982 -0.000717 0.798783
60682 35388.63348 -0.604246 0.000979 -0.000720 0.796797
60682 35478.98716 -0.606867 0.000977 -0.000724 0.794802
60682 35569.34083 -0.609482 0.000975 -0.000727 0.792799
60682 35659.69451 -0.612091 0.000972 -0.000730 0.790786
60682 35750.04819 -0.614693 0.000970 -0.000733 0.788766
60682 35840.40187 -0.617288 0.000967 -0.000736 0.786736
60682 35930.75555 -0.619876 0.000965 -0.000740 0.784699
60682 36021.10922 -0.622458 0.000963 -0.000743 0.782652
60682 36111.46290 -0.625033 0.000960 -0.000746 0.780597
60682 36201.81658 -0.627601 0.000958 -0.000749 0.778534
60682 36292.17026 -0.630162 0.000955 -0.000752 0.776462
60682 36382.52394 -0.632717 0.000953 -0.000755 0.774382
60682 36472.87761 -0.635265 0.000950 -0.000759 0.772294
60682 36563.23129 -0.637805 0.000948 -0.000762 0.770197
60682 36653.58497 -0.640339 0.000945 -0.000765 0.768091
60682 36743.93865 -0.642866 0.000943 -0.000768 0.765978
60682 36834.29232 -0.645386 0.000940 -0.000771 0.763856
60682 36924.64600 -0.647899 0.000938 -0.000774 0.761725
60682 37014.99968 -0.650405 0.000935 -0.000777 0.759587
60682 37105.35336 -0.652904 0.000932 -0.000780 0.757440
60682 37195.70704 -0.655395 0.000930 -0.000783 0.755285
60682 37286.06071 -0.657880 0.000927 -0.000786 0.753122
60682 37376.41439 -0.660357 0.000925 -0.000789 0.750951
60682 37466.76807 -0.662828 0.000922 -0.000793 0.748771
60682 37557.12175 -0.665291 0.000919 -0.000796 0.746583
60682 37647.47542 -0.667747 0.000917 -0.000799 0.744388
60682 37737.82910 -0.670195 0.000914 -0.000802 0.742184
60682 37828.18278 -0.672637 0.000912 -0.000805 0.739972
60682 37918.53646 -0.675071 0.000909 -0.000808 0.737752
60682 38008.89014 -0.677497 0.000906 -0.000811 0.735524
60682 38099.24381 -0.679917 0.000904 -0.000814 0.733288
60682 38189.59749 -0.682329 0.000901 -0.000817 0.731044
60682 38279.95117 -0.684733 0.000898 -0.000820 0.728793
60682 38370.30485 -0.687131 0.000895 -0.000822 0.726533
60682 38460.65853 -0.689520 0.000893 -0.000825 0.724265
