CIC_MEM_VERS = 2.0
CREATION_DATE  = 2026-07-17T02:46:53.712
ORIGINATOR     = CNES

META_START

COMMENT days (MJD), sec (UTC), orbit number

OBJECT_NAME = Sat
OBJECT_ID = Sat

USER_DEFINED_PROTOCOL = CIC
USER_DEFINED_CONTENT = ORBIT_NUMBER
TIME_SYSTEM = UTC
START_TIME = 2025-01-01T12:00:00.000
STOP_TIME = 2025-01-11T11:59:21.868

META_STOP

60676 82142.43515 8
60676 82232.78883 8
60676 82323.14251 8
60676 82413.49618 8
60676 82503.84986 8
60676 82594.20354 8
60676 82684.55722 8
60676 82774.91089 8
60676 82865.26457 8
60676 82955.61825 8
60676 83045.97193 8
60676 83136.32561 8
60676 83226.67928 8
60676 83317.03296 8
60676 83407.38664 8
60676 83497.74032 8
60676 83588.09399 8
60676 83678.44767 8
60676 83768.80135 8
60676 83859.15503 8
60676 83949.50871 8
60676 84039.86238 8
60676 84130.21606 8
60676 84220.56974 8
60676 84310.92342 8
60676 84401.27710 8
60676 84491.63077 8
60676 84581.98445 8
60676 84672.33813 8
60676 84762.69181 8
60676 84853.04548 8
60676 84943.39916 8
60676 85033.75284 8
60676 85124.10652 8
60676 85214.46020 8
60676 85304.81387 8
60676 85395.16755 8
60676 85485.52123 8
60676 85575.87491 8
60676 85666.22859 8
60676 85756.58226 8
60676 85846.93594 8
60676 85937.28962 8
60676 86027.64330 8
60676 86117.99697 8
60676 86208.35065 8
60676 86298.70433 8
60676 86389.05801 8
60677 79.41169 8
60677 169.76536 8
60677 260.11904 8
60677 350.47272 8
60677 440.82640 8
60677 531.18007 8
60677 621.53375 8
60677 711.88743 8
60677 802.24111 8
60677 892.59479 9
60677 982.94846 9
60677 1073.30214 9
60677 1163.65582 9
60677 1254.00950 9
60677 1344.36318 9
60677 1434.71685 9
60677 1525.07053 9
60677 1615.42421 9
60677 1705.77789 9
60677 1796.13156 9
60677 1886.48524 9
60677 1976.83892 9
60677 2067.19260 9
60677 2157.54628 9
60677 2247.89995 9
60677 2338.25363 9
60677 2428.60731 9
60677 2518.96099 9
60677 2609.31467 9
60677 2699.66834 9
60677 2790.02202 9
60677 2880.37570 9
60677 2970.72938 9
60677 3061.08305 9
60677 3151.43673 9
60677 3241.79041 9
60677 3332.14409 9
60677 3422.49777 9
60677 3512.85144 9
60677 3603.20512 9
60677 3693.55880 9
60677 3783.91248 9
60677 3874.26616 9
60677 3964.61983 9
60677 4054.97351 9
60677 4145.32719 9
60677 4235.68087 9
60677 4326.03454 9
60677 4416.38822 9
60677 4506.74190 9
60677 4597.09558 9
60677 4687.44926 9
60677 4777.80293 9
60677 4868.15661 9
60677 4958.51029 9
60677 5048.86397 9
60677 5139.21764 9
60677 5229.57132 9
60677 5319.92500 9
60677 5410.27868 9
60677 5500.63236 9
60677 5590.98603 9
60677 5681.33971 9
60677 5771.69339 9
60677 5862.04707 9
60677 5952.40075 9
60677 6042.75442 9
60677 6133.10810 9
60677 6223.46178 9
60677 6313.81546 9
60677 6404.16913 10
60677 6494.52281 10
60677 6584.87649 10
60677 6675.23017 10
60677 6765.58385 10
60677 6855.93752 10
60677 6946.29120 10
60677 7036.64488 10
60677 7126.99856 10
60677 7217.35224 10
60677 7307.70591 10
60677 7398.05959 10
60677 7488.41327 10
60677 7578.76695 10
60677 7669.12062 10
60677 7759.47430 10
60677 7849.82798 10
60677 7940.18166 10
60677 8030.53534 10
60677 8120.88901 10
60677 8211.24269 10
60677 8301.59637 10
60677 8391.95005 10
60677 8482.30372 10
60677 8572.65740 10
60677 8663.01108 10
60677 8753.36476 10
60677 8843.71844 10
60677 8934.07211 10
60677 9024.42579 10
60677 9114.77947 10
60677 9205.13315 10
60677 9295.48683 10
60677 9385.84050 10
60677 9476.19418 10
60677 9566.54786 10
60677 9656.90154 10
60677 9747.25521 10
60677 9837.60889 10
60677 9927.96257 10
60677 10018.31625 10
60677 10108.66993 10
60677 10199.02360 10
60677 10289.37728 10
60677 10379.73096 10
60677 10470.08464 10
60677 10560.43832 10
60677 10650.79199 10
60677 10741.14567 10
60677 10831.49935 10
60677 10921.85303 10
60677 11012.20670 10
60677 11102.56038 10
60677 11192.91406 10
60677 11283.26774 10
60677 11373.62142 10
60677 11463.97509 10
60677 11554.32877 10
60677 11644.68245 10
60677 11735.03613 10
60677 11825.38981 10
60677 11915.74348 11
60677 12006.09716 11
60677 12096.45084 11
60677 12186.80452 11
60677 12277.15819 11
60677 12367.51187 11
60677 12457.86555 11
60677 12548.21923 11
60677 12638.57291 11
60677 12728.92658 11
60677 12819.28026 11
60677 12909.63394 11
60677 12999.98762 11
60677 13090.34129 11
60677 13180.69497 11
60677 13271.04865 11
60677 13361.40233 11
60677 13451.75601 11
60677 13542.10968 11
60677 13632.46336 11
60677 13722.81704 11
60677 13813.17072 11
60677 13903.52440 11
60677 13993.87807 11
60677 14084.23175 11
60677 14174.58543 11
60677 14264.93911 11
60677 14355.29278 11
60677 14445.64646 11
60677 14536.00014 11
60677 14626.35382 11
60677 14716.70750 11
60677 14807.06117 11
60677 14897.41485 11
60677 14987.76853 11
60677 15078.12221 11
60677 15168.47589 11
60677 15258.82956 11
60677 15349.18324 11
60677 15439.53692 11
60677 15529.89060 11
60677 15620.24427 11
60677 15710.59795 11
60677 15800.95163 11
60677 15891.30531 11
60677 15981.65899 11
60677 16072.01266 11
60677 16162.36634 11
60677 16252.72002 11
60677 16343.07370 11
60677 16433.42737 11
60677 16523.78105 11
60677 16614.13473 11
60677 16704.48841 11
60677 16794.84209 11
60677 16885.19576 11
60677 16975.54944 11
60677 17065.90312 11
60677 17156.25680 11
60677 17246.61048 11
60677 17336.96415 11
60677 17427.31783 12
60677 17517.67151 12
60677 17608.02519 12
60677 17698.37886 12
60677 17788.73254 12
60677 17879.08622 12
60677 17969.43990 12
60677 18059.79358 12
60677 18150.14725 12
60677 18240.50093 12
60677 18330.85461 12
60677 18421.20829 12
60677 18511.56197 12
60677 18601.91564 12
60677 18692.26932 12
60677 18782.62300 12
60677 18872.97668 12
60677 18963.33035 12
60677 19053.68403 12
60677 19144.03771 12
60677 19234.39139 12
60677 19324.74507 12
60677 19415.09874 12
60677 19505.45242 12
60677 19595.80610 12
60677 19686.15978 12
60677 19776.51346 12
60677 19866.86713 12
60677 19957.22081 12
60677 20047.57449 12
60677 20137.92817 12
60677 20228.28184 12
60677 20318.63552 12
60677 20408.98920 12
60677 20499.34288 12
60677 20589.69656 12
60677 20680.05023 12
60677 20770.40391 12
60677 20860.75759 12
60677 20951.11127 12
60677 21041.46494 12
60677 21131.81862 12
60677 21222.17230 12
