CIC_MEM_VERS = 2.0
CREATION_DATE  = 2026-07-17T02:46:54.160
ORIGINATOR     = CNES

META_START

COMMENT days (MJD), sec (UTC), true_satellite_local_time (h)

OBJECT_NAME = Sat
OBJECT_ID = Sat

USER_DEFINED_PROTOCOL = CIC
USER_DEFINED_CONTENT = SATELLITE_LOCAL_TIME
TIME_SYSTEM = UTC
START_TIME = 2025-01-01T12:00:00.000
STOP_TIME = 2025-01-11T11:59:21.868

META_STOP

60677 27185.51504 10.08518
60677 27275.86872 10.47210
60677 27366.22239 10.86042
60677 27456.57607 11.25019
60677 27546.92975 11.64144
60677 27637.28343 12.03417
60677 27727.63711 12.42840
60677 27817.99078 12.82409
60677 27908.34446 13.22122
60677 27998.69814 13.61973
60677 28089.05182 14.01956
60677 28179.40549 14.42062
60677 28269.75917 14.82283
60677 28360.11285 15.22606
60677 28450.46653 15.63019
60677 28540.82021 16.03509
60677 28631.17388 16.44061
60677 28721.52756 16.84660
60677 28811.88124 17.25290
60677 28902.23492 17.65933
60677 28992.58859 18.06574
60677 29082.94227 18.47196
60677 29173.29595 18.87781
60677 29263.64963 19.28316
60677 29354.00331 19.68783
60677 29444.35698 20.09170
60677 29534.71066 20.49461
60677 29625.06434 20.89647
60677 29715.41802 21.29714
60677 29805.77170 21.69655
60677 29896.12537 22.09461
60677 29986.47905 22.49127
60677 30076.83273 22.88647
60677 30167.18641 23.28019
60677 30257.54008 23.67241
60677 30347.89376 0.06314
60677 30438.24744 0.45240
60677 30528.60112 0.84022
60677 30618.95480 1.22665
60677 30709.30847 1.61175
60677 30799.66215 1.99559
60677 30890.01583 2.37826
60677 30980.36951 2.75986
60677 31070.72319 3.14049
60677 31161.07686 3.52026
60677 31251.43054 3.89929
60677 31341.78422 4.27771
60677 31432.13790 4.65566
60677 31522.49157 5.03325
60677 31612.84525 5.41064
60677 31703.19893 5.78796
60677 31793.55261 6.16535
60677 31883.90629 6.54295
60677 31974.25996 6.92089
60677 32064.61364 7.29932
60677 32154.96732 7.67835
60677 32245.32100 8.05812
60677 32335.67467 8.43875
60677 32426.02835 8.82034
60677 32516.38203 9.20301
60677 32606.73571 9.58684
60677 32697.08939 9.97192
60677 32787.44306 10.35833
60677 32877.79674 10.74612
60677 32968.15042 11.13534
60677 33058.50410 11.52603
60677 33148.85778 11.91820
60677 33239.21145 12.31186
60677 33329.56513 12.70700
60677 33419.91881 13.10359
60677 33510.27249 13.50158
60677 33600.62616 13.90092
60677 33690.97984 14.30152
60677 33781.33352 14.70330
60677 33871.68720 15.10615
60677 33962.04088 15.50995
60677 34052.39455 15.91456
60677 34142.74823 16.31986
60677 34233.10191 16.72568
60677 34323.45559 17.13186
60677 34413.80927 17.53825
60677 34504.16294 17.94468
60677 34594.51662 18.35097
60677 34684.87030 18.75698
60677 34775.22398 19.16252
60677 34865.57765 19.56746
60677 34955.93133 19.97164
60677 35046.28501 20.37492
60677 35136.63869 20.77717
60677 35226.99237 21.17830
60677 35317.34604 21.57819
60677 35407.69972 21.97676
60677 35498.05340 22.37395
60677 35588.40708 22.76970
60677 35678.76076 23.16397
60677 35769.11443 23.55676
60677 35859.46811 23.94805
60677 35949.82179 0.33786
60677 36040.17547 0.72622
60677 36130.52914 1.11317
60677 36220.88282 1.49877
60677 36311.23650 1.88308
60677 36401.59018 2.26619
60677 36491.94386 2.64818
60677 36582.29753 3.02917
60677 36672.65121 3.40926
60677 36763.00489 3.78856
60677 36853.35857 4.16721
60677 36943.71224 4.54533
60677 37034.06592 4.92305
60677 37124.41960 5.30051
60677 37214.77328 5.67785
60677 37305.12696 6.05521
60677 37395.48063 6.43273
60677 37485.83431 6.81054
60677 37576.18799 7.18878
60677 37666.54167 7.56758
60677 37756.89535 7.94707
60677 37847.24902 8.32737
60677 37937.60270 8.70860
60677 38027.95638 9.09086
60677 38118.31006 9.47425
60677 38208.66373 9.85885
60677 38299.01741 10.24476
60677 38389.37109 10.63203
60677 38479.72477 11.02071
60677 38570.07845 11.41085
60677 38660.43212 11.80247
60677 38750.78580 12.19557
60677 38841.13948 12.59016
60677 38931.49316 12.98620
60677 39021.84684 13.38367
60677 39112.20051 13.78251
60677 39202.55419 14.18264
60677 39292.90787 14.58398
60677 39383.26155 14.98643
60677 39473.61522 15.38988
60677 39563.96890 15.79420
60677 39654.32258 16.19924
60677 39744.67626 16.60487
60677 39835.02994 17.01092
60677 39925.38361 17.41724
60677 40015.73729 17.82366
60677 40106.09097 18.23001
60677 40196.44465 18.63613
60677 40286.79832 19.04185
60677 40377.15200 19.44702
60677 40467.50568 19.85148
60677 40557.85936 20.25510
60677 40648.21304 20.65775
60677 40738.56671 21.05930
60677 40828.92039 21.45965
60677 40919.27407 21.85872
