DefaultSC.A1ModJulian     DefaultSC.ElapsedSecs     DefaultSC.EarthMJ2000Eq.X   DefaultSC.EarthMJ2000Eq.Y   DefaultSC.EarthMJ2000Eq.Z   DefaultSC.EarthMJ2000Eq.VX   DefaultSC.EarthMJ2000Eq.VY   DefaultSC.EarthMJ2000Eq.VZ   
31258.18904146567         45096.14826540928         -5572.270702390526          3501.607696644596           818.5330282944544           -4.199851868385061           -6.27418441850448            -1.760342851012128           
31258.18913291142         45104.04917746782         -5605.214856768243          3451.887099644278           804.5898580011076           -4.139418222603117           -6.311765960830101           -1.769141025354119           
31258.18923120411         45112.54166654544         -5640.091602148153          3398.115077506098           789.5258841542621           -4.074064978792583           -6.351560332853856           -1.778428946534906           
31258.18933346087         45121.37665024493         -5675.78398995469           3341.818702405935           773.7714942267304           -4.005648877414097           -6.39229451429763            -1.787904628965441           
31258.18945765674         45132.10717347683         -5718.318345720956          3272.964619868523           754.5257234352869           -3.921978607568765           -6.440849923910968           -1.79915567096341            
31258.18955431614         45140.45854608994         -5750.798800950692          3219.019384931566           739.4644407355125           -3.856430561941602           -6.477938129243009           -1.807715524440466           
31258.18965676866         45149.31044310797         -5784.626549417967          3161.505827996359           723.4232653492223           -3.786551657547386           -6.516574408734627           -1.816599502928333           
31258.18975378342         45157.69251863239         -5816.087070799413          3106.732336997868           708.1617662112556           -3.720006575391407           -6.552516289675486           -1.824831920133681           
31258.18984516475         45165.58786594542         -5845.209283953159          3054.866202110276           693.7240048903059           -3.656997765198222           -6.58579523609763            -1.832425402536185           
31258.18992450952         45172.44325397769         -5870.091159576019          3009.620293548795           681.1397859733241           -3.602034618119856           -6.614235374671956           -1.838891570027608           
31258.18999645667         45178.65948710823         -5892.326815529766          2968.425472594276           669.6908517768608           -3.551995119601811           -6.639656399057348           -1.844652358240299           
31258.19007808524         45185.71219635196         -5917.177141667176          2921.497431126981           656.658349948336            -3.494994343476766           -6.668073124569507           -1.851069874049043           
31258.19015822159         45192.63597694226         -5941.181320600601          2875.233854489998           643.82049303747             -3.438803611461728           -6.695529058555953           -1.857247166628305           
31258.19023168448         45198.98317018524         -5962.84406414201           2832.657188631534           632.0145010284634           -3.387093470804968           -6.720312872544084           -1.862802703014373           
31258.19030785425         45205.56423801463         -5984.957791925151          2788.346864177466           619.7366126468288           -3.333280322294865           -6.745618814045894           -1.868454190144501           
31258.19037356933         45211.24202166684         -6003.751251996353          2749.9854906167             609.1143064096982           -3.286694010957868           -6.767130318448292           -1.873240758637762           
31258.19043633693         45216.66514183162         -6021.454424129868          2713.231448622028           598.9432753892067           -3.242061429749951           -6.787398351260589           -1.877735258871889           
31258.19049484353         45221.72011183575         -6037.737546901349          2678.87412536571            589.4409360818066           -3.200340875001573           -6.806044612438964           -1.881856406995997           
31258.19054972193         45226.46160599543         -6052.818966156774          2646.56227006813            580.5090798104134           -3.161105509755969           -6.823318339148275           -1.885662010637658           
31258.19060443186         45231.18854361819         -6067.668676175226          2614.26858102052            571.5868204465181           -3.121893496022119           -6.840330158221207           -1.889398019284674           
31258.19066668954         45236.56760724261         -6084.341270874328          2577.422505754977           561.4123496491479           -3.077155391473349           -6.859434557658152           -1.893578960886829           
31258.19072781453         45241.84880628018         -6100.476092055498          2541.147519994452           551.4013043143402           -3.033112301915878           -6.877927243764191           -1.897610683178621           
31258.19078585267         45246.86330206459         -6115.580544380744          2506.614668615564           541.876286688446            -2.991185876719747           -6.895243172717734           -1.901371576344639           
31258.19084072203         45251.60401482135         -6129.666754242366          2473.887929737611           532.8541218806482           -2.951453557024923           -6.911395578329841           -1.904866792855247           
31258.19089870761         45256.61396834766         -6144.348011972748          2439.219880408286           523.3017079985805           -2.909365728029247           -6.928234386324373           -1.908496656324168           
31258.190952953           45261.30077027483         -6157.891187152944          2406.712126544779           514.3491216084941           -2.86990180910212            -6.943771700526699           -1.911832868935545           
31258.19100697394         45265.96817920217         -6171.194309022977          2374.266997771423           505.4181735370136           -2.830515119172595           -6.959037357031407           -1.91509799654746            
31258.1910641667          45270.90963424416         -6185.07795571836           2339.839757684043           495.9463895359427           -2.788723549857528           -6.974973305449826           -1.918492431637236           
31258.1911221989          45275.92361579882         -6198.954055188025          2304.827330168091           486.3186064795662           -2.746222973614304           -6.990904990534102           -1.921870968173643           
31258.19118798417         45281.60746333888         -6214.425979788727          2265.041444988547           475.3842877491285           -2.697929677536726           -7.008674344527509           -1.925620674018136           
31258.19126036103         45287.8608237952          -6231.130620720984          2221.153477358292           463.3300437878478           -2.64465915309466            -7.027866251085578           -1.929647441379793           
31258.19133504959         45294.31391536491         -6248.019078620153          2175.739167664214           450.8647355746693           -2.589538159836055           -7.047276943642024           -1.933694235160413           
31258.19140785439         45300.6042500725          -6264.138772590874          2131.350941263373           438.6890240685725           -2.535664675445958           -7.065811642015999           -1.937532585218957           
31258.19148279887         45307.07945320755         -6280.377780944797          2085.537678761882           426.1306104173255           -2.480063802826586           -7.084491513622223           -1.941373824104803           
31258.19157025307         45314.6354962606          -6298.871563586126          2031.926196114792           411.4450095825828           -2.415001435732875           -7.105775533025423           -1.945714964924715           
31258.19166182766         45322.54754095338         -6317.708979330294          1975.618766522138           396.0329790782283           -2.346670436408196           -7.127467402032455           -1.950097199992869           
31258.1917584395          45330.89480412891         -6336.995619291667          1916.030694994542           379.7363368615144           -2.274361714199192           -7.149690666588157           -1.95453882728264            
31258.19184945416         45338.75847099116         -6354.611947765799          1859.727646589723           364.3506058265482           -2.206042495260667           -7.170002937248278           -1.95855212359663            
31258.19194720055         45347.20375905745         -6372.932054030507          1799.085151426938           347.7925157325924           -2.13246113270322            -7.191141887838198           -1.962677088885337           
31258.19203845795         45355.08839775575         -6389.474287762859          1742.309886160365           332.3029072040345           -2.063575292786704           -7.210244079136489           -1.966354764751362           
31258.19212574494         45362.62999365572         -6404.787960965344          1687.866055167522           317.4606857951008           -1.997521032362499           -7.227941285235844           -1.969715410173663           
31258.19221939318         45370.7212015288          -6420.663030195237          1629.30855879472            301.5092944725329           -1.926478895581485           -7.246302650421515           -1.973149940695476           
31258.19230402326         45378.03324067499         -6434.514337244025          1576.264362239442           287.0706664932411           -1.862128199750516           -7.262337470458753           -1.976101186083494           
31258.19239370404         45385.78166003572         -6448.678217978886          1519.928758049281           271.7473979752956           -1.793787282662288           -7.278749340282932           -1.979070254039545           
31258.19247658768         45392.94280637987         -6461.297238836886          1467.751857141077           257.5655970918307           -1.730493802292391           -7.293385570051274           -1.981669234030596           
31258.19256294863         45400.40439303266         -6473.963021740851          1413.276418164079           242.7695567088525           -1.664414597312128           -7.308091305939478           -1.984228812460809           
31258.19264443325         45407.44466395117         -6485.461129862108          1361.778138543688           228.7919573391705           -1.601949059276946           -7.321456127993487           -1.986504787115342           
31258.19272013523         45413.98531476734         -6495.74886225897           1313.851667958515           215.7923411589807           -1.543818017949741           -7.333427473108835           -1.988498099843633           
31258.19279374077         45420.34483380849         -6505.386844980285          1267.17867769842            203.14058432472             -1.487209201842311           -7.344655584154914           -1.990324208198512           
31258.1928669785          45426.67257401627         -6514.619091748134          1220.669322841942           190.5408705003763           -1.430800653977273           -7.355424063940086           -1.992031482687784           
31258.19294134501         45433.09784028679         -6523.628136302313          1173.374737965087           177.7362677693141           -1.373441565762542           -7.365946027207819           -1.993652993852122           
31258.19302842452         45440.62150949612         -6533.708484877928          1117.911082217527           162.7299832136468           -1.306177303251887           -7.377737622275706           -1.995408033289662           
31258.19310632231         45447.35187903279         -6542.296803459857          1068.222057801256           149.2952390854013           -1.245918394702555           -7.387801514709433           -1.996846578161638           
31258.19319688126         45455.17617211444         -6551.770859236609          1010.373810698394           133.6652848150416           -1.175767092897808           -7.398925271636267           -1.998362780245202           
31258.19328284415         45462.60336603737         -6560.255927584838          955.3831307201257           118.8181959673238           -1.109083530069354           -7.408910828625279           -1.999646587490175           
31258.19336441589         45469.65116369538         -6567.849307796092          903.1347611708209           104.7212116181045           -1.045727554356374           -7.417868957539598           -2.000724725870505           
31258.19344681418         45476.77037674002         -6575.066038745255          850.294678104825            90.47415991824734           -0.9816561965208417          -7.426405739992154           -2.001675209648993           
31258.19352421635         45483.45792407636         -6581.429482427834          800.6047420712169           77.0852331854028            -0.9214064855822434          -7.4339555258701             -2.002441131963083           
31258.19360087363         45490.08111254079         -6587.334371367944          751.3447296080527           63.82051054889484           -0.8616798897268727          -7.440984015831748           -2.003078439658327           
31258.19367836569         45496.77642644383         -6592.901316487776          701.5024869331254           50.40745691012852           -0.8012491869077515          -7.447634807060497           -2.003600008455892           
31258.19376525793         45504.28391658934         -6598.66214228116           645.5631303929134           35.36370831128023           -0.7334282768779924          -7.454548694598523           -2.00403810741216            
31258.19385273338         45511.84179496486         -6603.947106760024          589.1980826425756           20.21625822022634           -0.6650935607677199          -7.460927876324751           -2.004322412680888           
31258.19393178903         45518.6722032493          -6608.278919646722          538.2186537226023           6.525429495275842           -0.6032901224337576          -7.466191032387686           -2.004444046641475           
31258.19401044489         45525.46806950122         -6612.169743742928          487.4629664297761           -7.096553936815708          -0.541759772076235           -7.470954190215253           -2.00443756017799            
31258.1940863307          45532.0246036048          -6615.527107870063          438.465561484884            -20.23836661330215          -0.4823626880829261          -7.475101771586409           -2.004310755456805           
31258.19416417022         45538.74993834179         -6618.566196837111          388.1799723637995           -33.71724603367879          -0.421405752418945           -7.478898923388891           -2.004057692277542           
31258.19426580362         45547.53106401768         -6621.917021079138          322.4875379807013           -51.31300974766059          -0.3417750551502045          -7.483159413425688           -2.003539804227313           
31258.19436670717         45556.24913054053         -6624.551878245664          257.2332592210539           -68.77699853865558          -0.2626784151718052          -7.486607528929695           -2.002815635110256           
31258.19445998327         45564.30818585213         -6626.374097213068          196.8877765639699           -84.91447345424103          -0.1895344498999131          -7.48910178449425            -2.001960147144747           
31258.19455537511         45572.55004041363         -6627.627886360071          135.1555383070494           -101.410099143561           -0.1147121547558546          -7.490963529748932           -2.0009004475671             
31258.19465007204         45580.73185519315         -6628.262533865645          73.8606541089426            -117.7761619176659          -0.04042246938244044         -7.492122290507568           -1.999663712831453           
31258.19473738269         45588.2754954393          -6628.309097049297          17.34067820224454           -132.8560880780792          0.02807780191025818          -7.492581920521571           -1.998360429931697           
31258.19482301332         45595.6739823916          -6627.85284047293           -38.09300845393613          -147.6357348076736          0.09525949141508623          -7.492465346672767           -1.996930405939354           
31258.19491328484         45603.47344157053         -6626.833696549073          -96.52773924513596          -163.2043068852311          0.1660760665360309           -7.491734086420875           -1.995260204433555           
31258.19500707226         45611.57667443622         -6625.189887942736          -157.2297032567259          -179.3647401600757          0.239637946234404            -7.490313003876351           -1.993348241957015           
31258.19509804637         45619.43683755817         -6623.025922028914          -216.097250718767           -195.0249284180026          0.3109745244811419           -7.488290682633594           -1.991321720633377           
31258.19518071898         45626.57975074835         -6620.57319287329           -269.5772476975054          -209.2417492207884          0.3757804744633261           -7.485903102088222           -1.989333433842022           
31258.19526164215         45633.57151307864         -6617.724134011557          -321.907251600928           -223.143497082355           0.4391911343680528           -7.483059169905254           -1.987252079652282           
31258.19534323877         45640.62146069482         -6614.402560265265          -374.6508287226244          -237.1457253975972          0.5031011962408147           -7.479684008186402           -1.985018170751491           
31258.1954205387          45647.30017497204         -6610.840393953369          -424.593508983487           -250.3956775039736          0.5636157711710867           -7.476016643302916           -1.982776769414531           
31258.19550364313         45654.4803977944          -6606.560047914312          -478.2573052982269          -264.6234024845444          0.6286374196093434           -7.471564116855904           -1.980231416292829           
31258.19559661706         45662.51334494445         -6601.218230411111          -538.2539081308088          -280.5185089941319          0.7013300911018669           -7.465957108361836           -1.977217404337855           
31258.19569427198         45670.95073034288         -6594.978954185067          -601.2197316023277          -297.1870375541845          0.7776179249895718           -7.459356776469381           -1.973862727738351           
31258.19579104516         45679.31193272816         -6588.161334675514          -663.5590745839528          -313.6763404124016          0.8531443376968411           -7.452097971856213           -1.970347704986457           
31258.19590370719         45689.04593212064         -6579.429286123145          -736.0530698110867          -332.8348342065942          0.9409705072672283           -7.442747748622055           -1.966016931403548           
31258.19600606682         45697.88980482845         -6570.754994765577          -801.8350984749707          -350.2038115872301          1.020662399006434            -7.433414316031592           -1.961860029532571           
31258.19609894739         45705.91468554921         -6562.274462318276          -861.4510517532904          -365.9317530457418          1.092882117546677            -7.424255386947897           -1.95790541584601            
31258.19619636301         45714.33139551664         -6552.757576269119          -923.895971715928           -382.3927695776991          1.168526598324329            -7.413944936449912           -1.953571362131591           
31258.1962888889          45722.32563210418         -6543.12925734623           -983.123423415945           -397.9930362396582          1.240271343447708            -7.403485148468636           -1.949278556134956           
31258.19642969188         45734.49101006845         -6527.377781065499          -1073.086749260696          -421.6654127153558          1.349243754502463            -7.386323159269749           -1.942417171311246           
31258.19653102909         45743.24654432712         -6515.221707572156          -1137.700386211607          -438.6497719650738          1.427507155669042            -7.37304356810777            -1.93723411301793            
31258.19660632517         45749.75212599384         -6505.746052099236          -1185.6328259205            -451.2397101450124          1.485563816711424            -7.362674435039382           -1.933250612463938           
31258.19667505984         45755.69080172572         -6496.766586546539          -1229.32832407992           -462.7096156347876          1.538487425254239            -7.352835710110903           -1.929515930380155           
31258.19674479967         45761.71632288024         -6487.334807097152          -1273.60200423845           -474.324298383825           1.592110165839335            -7.342489567511916           -1.925630921081723           
31258.19682900216         45768.99141795002         -6475.516856835781          -1326.972426027346          -488.3160026489072          1.656749015940312            -7.329510585009327           -1.920812036428281           
31258.19691439564         45776.36941492092         -6463.051911866184          -1380.999308025588          -502.4692810816264          1.722181206262281            -7.315804509685162           -1.915782087895313           
31258.19693741001         45778.35785590578         -6459.609943267924          -1395.54259469847           -506.277330245183           1.739794347557349            -7.312017083903926           -1.914401896940177           
31258.1971515322          45796.8580136192          -6425.910601249631          -1530.477831085049          -541.5720612860179          1.903206256808299            -7.274880925286006           -1.901062391607037           
31258.19731338711         45810.84227724932         -6398.435427587197          -1632.001817128135          -568.0829511488083          2.026148676828487            -7.244541458123281           -1.89038428379497            
31258.19743290785         45821.16886954755         -6377.044971581424          -1706.692030095726          -587.5620161087447          2.116592295331397            -7.220889055150204           -1.88217222843376            
31258.19753222563         45829.74992558593         -6358.560758907774          -1768.567626723576          -603.6829969449856          2.191515951009496            -7.200430563562144           -1.875137978334469           
31258.1976347126          45838.60480017029         -6338.813695118792          -1832.230261836321          -620.2542380185595          2.268601085375044            -7.178556314374019           -1.867679931843378           
31258.19772713224         45846.58985700225         -6320.421945881286          -1889.470459087756          -635.1403352263998          2.33790759951892             -7.158168184358432           -1.860781527917974           
31258.19784240585         45856.54949638993         -6296.707897718595          -1960.633031382291          -653.6292705040674          2.424068574691546            -7.131860439617129           -1.851948295392736           
31258.19793962509         45864.94923928985         -6276.042053235858          -2020.442954334059          -669.1531718857827          2.496481799594832            -7.108917901798747           -1.844301787791325           
31258.19803392867         45873.09706807137         -6255.415764929919          -2078.272294164835          -684.1494261567786          2.566495001717437            -7.08600537735245            -1.836713318717625           
31258.19812575906         45881.03121395689         -6234.783090057625          -2134.403125036594          -698.692327896398           2.634449868729392            -7.063072944857339           -1.82916241584292            
31258.19821342388         45888.60545433126         -6214.584118483212          -2187.815821688316          -712.519075073924           2.699112206577245            -7.040611048406377           -1.821806002588694           
31258.19829462493         45895.62122484203         -6195.438213765809          -2237.136691985118          -725.2761668641375          2.758819325380541            -7.019310394918993           -1.814863504623355           
31258.19840993026         45905.58360605501         -6167.532749105628          -2306.911804178951          -743.306574887537           2.84328543208643             -6.988248484751852           -1.804793771260927           
31258.19854952395         45917.6445001387          -6132.626046678451          -2390.963268197992          -764.9988560837734          2.94502963504871             -6.94936906842879            -1.792272693225741           
31258.19868261606         45929.14365887409         -6098.205542780263          -2470.655808063198          -785.5382342047237          3.041493166951721            -6.911007068794921           -1.780000101593272           
31258.19882620584         45941.54981580796         -6059.829871754893          -2556.130887039189          -807.5371944864079          3.144951544609369            -6.868211369203042           -1.766395702365739           
31258.1989654993          45953.58477114933         -6021.379742270162          -2638.532700672622          -828.7144700735738          3.244685481795397            -6.825307939284111           -1.752840142170186           
31258.19912621325         45967.47045636876         -5975.530662779128          -2732.953469297189          -852.9427878619433          3.358960769841766            -6.774119222061913           -1.736765202391105           
31258.19927786922         45980.57353198528         -5930.815884872484          -2821.389752744007          -875.5980454232042          3.465987611286576            -6.724168835428929           -1.721172655788314           
31258.199453626           45995.75891720597         -5877.248072213389          -2923.046933545396          -901.5943307323259          3.589007770956798            -6.664295650010064           -1.702592485304683           
31258.19961302514         46009.53100353945         -5827.057290035284          -3014.443671242933          -924.9238276037971          3.69960492244852             -6.608167045063134           -1.685273014630725           
31258.19973949256         46020.45778809115         -5786.156255844706          -3086.400672103641          -943.261905134688           3.786674139057302            -6.562407485414912           -1.671217707946854           
31258.19985826114         46030.71939381771         -5746.881766385972          -3153.51679396936           -960.3424774711535          3.867882279290499            -6.518452135366374           -1.657767247261822           
31258.19998060501         46041.28990389872         -5705.556694810623          -3222.17651189153           -977.791586820999           3.950954513742355            -6.472186338742048           -1.643659970580728           
31258.20009644501         46051.298479666           -5665.621969876927          -3286.730811333677          -994.1744574310442          4.029056154156167            -6.42746288748609            -1.630068934502942           
31258.20020665295         46060.82044572104         -5626.905704274792          -3347.727037716408          -1009.633522557358          4.102849930617388            -6.38409136360207            -1.616929385723022           
31258.200318221           46070.45992522035         -5586.99837906963           -3409.051479635891          -1025.154941745529          4.177037683769588            -6.339373191772284           -1.603421482725371           
31258.20039412304         46077.01786151156         -5559.44099341065           -3450.523613840661          -1035.639610799763          4.227207143154636            -6.308486734025848           -1.594114064929579           
31258.20046751655         46083.35906096036         -5532.482244268001          -3490.431351937928          -1045.719432260473          4.275482732435126            -6.278265889816481           -1.585024199685011           
31258.20053489033         46089.18015566887         -5507.465775125926          -3526.896238227241          -1054.921531895076          4.319592356008811            -6.250217765029349           -1.576602369778098           
31258.20060603716         46095.32724155579         -5480.770257028516          -3565.225021432743          -1064.585503264167          4.365955363140903            -6.220282389225599           -1.567628795382125           
31258.20068613459         46102.24766016472         -5450.376177291756          -3608.154261652658          -1075.398914841566          4.417881569270148            -6.186193818578904           -1.557428398026557           
31258.2007611808          46108.73165235389         -5421.573650845795          -3648.160941498497          -1085.466029834955          4.466271189582922            -6.153884765419887           -1.54777774687029            
31258.20083235398         46114.88101487048         -5393.968434519189          -3685.908348997854          -1094.955521060582          4.511926759249608            -6.122913917267977           -1.538542066166342           
31258.20090788484         46121.40688126674         -5364.366799221577          -3725.757480836886          -1104.963622694582          4.560122895213351            -6.089698099809737           -1.528652991911296           
31258.20098555037         46128.11718295561         -5333.601493446236          -3766.505559410472          -1115.18696662868           4.609404681031279            -6.055171048668467           -1.518390610947121           
31258.20107019783         46135.43072361499         -5299.694986217088          -3810.651398554116          -1126.250552014971          4.662793949573389            -6.017112425785299           -1.507098060466777           
31258.20114789116         46142.14342703344         -5268.231406353647          -3850.924143594377          -1136.332189282512          4.711497439963272            -5.981790157911844           -1.496635138985203           
31258.20122068306         46148.43264747178         -5238.456960886501          -3888.439984888917          -1145.713808426062          4.756865385146551            -5.948359242975159           -1.486747677328046           
31258.20129991191         46155.27801996795         -5205.726259213434          -3929.033135115641          -1155.854054300569          4.805953050458177            -5.911603635521629           -1.475893476418609           
31258.20137845115         46162.06381096272         -5172.949824773637          -3969.023352501057          -1165.832385036078          4.854309876710421            -5.874791161897105           -1.465039356930985           
31258.20145061997         46168.29919695156         -5142.543500957137          -4005.548619420083          -1174.936159977749          4.898475289120974            -5.840635847608517           -1.454983361299933           
31258.20152437879         46174.67195835197         -5111.183569938953          -4042.657511387115          -1184.175459321813          4.943344868602608            -5.80540462668279            -1.444624971686423           
31258.20159985285         46181.19291787734         -5078.799288961914          -4080.395865174638          -1193.561013617311          4.988973927269362            -5.769017689682019           -1.433941694410247           
31258.20167662335         46187.8258883371          -5045.554464115157          -4118.537882174215          -1203.036028185378          5.035089349577573            -5.731658778372219           -1.422988372005972           
31258.20174574566         46193.79805626813         -5015.360729178667          -4152.667119738258          -1211.504718223582          5.0763516574986              -5.697724186204801           -1.413052136930926           
31258.20181014142         46199.36184970429         -4987.010538174317          -4184.279543714956          -1219.340750334461          5.114569856957881            -5.665857858973643           -1.403732579057343           
31258.20188984754         46206.24845833518         -4951.626454234092          -4223.161335043741          -1228.967753605807          5.161574719566747            -5.62608035980627            -1.392114021108857           
31258.20197491848         46213.59858788783         -4913.504960764363          -4264.356494254052          -1239.154092138003          5.211374129956345            -5.583219614972047           -1.379612656202799           
31258.20205689096         46220.68100993056         -4876.426959902985          -4303.751794385279          -1248.882144308137          5.258995655281256            -5.541526311426616           -1.367469005579805           
31258.20216510219         46230.03046038793         -4826.966456809717          -4355.302502922763          -1261.591737729649          5.321307596554276            -5.485900549997726           -1.35129298403063            
31258.2022788968          46239.86231430899         -4774.328806060777          -4408.948601992439          -1274.793109800704          5.386148367350222            -5.426691070165957           -1.334105936734762           
31258.20239490766         46249.88565312233         -4720.013378314448          -4463.036538468189          -1288.07672501522           5.45151891117462             -5.365583298968724           -1.316400320915718           
31258.20250634831         46259.51412540162         -4667.224105708655          -4514.413485495914          -1300.669072185379          5.513608832665687            -5.306182109467916           -1.29921967154354            
31258.20262859923         46270.07660425734         -4608.630512729496          -4570.112369382994          -1314.291677809093          5.580917152509103            -5.240237929939528           -1.280180565173954           
31258.20273153715         46278.97044117562         -4558.745203447731          -4616.468904857571          -1325.605524983012          5.636931963865194            -5.184085085901894           -1.263995620334405           
31258.20282459907         46287.01099050231         -4513.219358000476          -4657.946055461771          -1335.709514996835          5.687047645540074            -5.132832070732761           -1.24924416534933            
31258.20291600082         46294.9081024155          -4468.11536542481           -4698.280367012003          -1345.517368338078          5.735779520330314            -5.082047216707712           -1.234646880839816           
31258.20302544471         46304.36405375367         -4413.604721429924          -4746.046222719471          -1357.108946555247          5.793486276225946            -5.020662165788227           -1.217027852818044           
31258.20312783452         46313.21053375723         -4362.116341881157          -4790.205303017646          -1367.801941147916          5.846831705886815            -4.962671905471434           -1.200407767501511           
31258.20322902688         46321.95355393924         -4310.769143354519          -4833.341578661327          -1378.224857914195          5.898937767351017            -4.904832513392668           -1.183854024585231           
31258.20332563305         46330.30032645911         -4261.326459916582          -4874.048961878556          -1388.03985404937           5.948106290790177            -4.849130922838374           -1.16793336576136            
31258.20340405212         46337.07573447609         -4220.891604422486          -4906.749634912221          -1395.909058525446          5.98760127093152             -4.803572080990001           -1.154926842297439           
31258.20351538209         46346.69464384206         -4163.03024425452           -4952.641663457117          -1406.928899285615          6.043024315816201            -4.738370172585141           -1.136335567515379           
31258.2036423795          46357.66721967375         -4096.380059541596          -5004.222389449962          -1419.280271637762          6.105311532295261            -4.663252686443327           -1.114949892923905           
31258.20378813302         46370.26032395661         -4019.051535729688          -5062.399423540426          -1433.165218459869          6.175556207453498            -4.576084893033536           -1.090176302969551           
31258.20392005716         46381.65857013082         -3948.304218108753          -5114.104959867682          -1445.462529102336          6.237979410113891            -4.496321599654832           -1.06754610525764            
31258.20409229014         46396.53949958738         -3854.881002704082          -5180.232247214132          -1461.127029213602          6.317802577375987            -4.390972547282529           -1.037711975197856           
31258.20423054987         46408.48513988312         -3779.03512380061           -5232.175140664384          -1473.378938031087          6.380494135892451            -4.305428296143021           -1.013531150148288           
31258.20436223695         46419.86290361965         -3706.105201599774          -5280.693993128648          -1484.77874048739           6.439045053180091            -4.223159398715166           -0.9903128007463599          
31258.20446571602         46428.80349521292         -3648.333710271364          -5318.160514872236          -1493.550683937017          6.484252722598771            -4.157980857561682           -0.9719426246740657          
31258.20456019599         46436.96656480897         -3595.235963018268          -5351.858125636604          -1501.415936463937          6.524908304044712            -4.09806827153336            -0.9550755736604688          
31258.20465322935         46445.00464702724         -3542.629270880162          -5384.560389599253          -1509.025870393426          6.564358765095467            -4.038703234237782           -0.9383802333450418          
31258.20475808156         46454.06387827825         -3482.962429281812          -5420.843256190583          -1517.441265644095          6.608123533127643            -3.971363287287248           -0.9194628578094837          
31258.20486202665         46463.04473349592         -3423.423754314702          -5456.208052663554          -1525.614227075797          6.650775396115479            -3.904159906942745           -0.9006054342283396          
31258.20495602943         46471.16657418665         -3369.252742738799          -5487.668924783999          -1532.859248458351          6.688714071803381            -3.843008286801869           -0.8834645406454905          
31258.20507221088         46481.20465121465         -3301.878997932112          -5525.864010999452          -1541.620745277816          6.734767036643061            -3.766943552280362           -0.862167475618743           
31258.20519275808         46491.6199289728          -3231.489942510239          -5564.684360660717          -1550.484829448223          6.781566114117624            -3.687463998882685           -0.8399421853387591          
31258.20531381687         46502.07940911641         -3160.316923178408          -5602.833457027367          -1559.152903971702          6.82754777123426             -3.607088460698173           -0.8174947303914269          
31258.20539949051         46509.48161166161         -3109.659567009946          -5629.32227033826           -1565.145127802824          6.859470010958577            -3.549874713512204           -0.8015330268205724          
31258.20547859183         46516.31596530788         -3062.680120916784          -5653.402168912398          -1570.572571803038          6.888485361942701            -3.496810121165534           -0.786741368018706           
31258.20558867507         46525.82715705503         -2996.973203312292          -5686.308358868157          -1577.957197837236          6.928129767686658            -3.422584713338101           -0.7660710569796613          
31258.20568994051         46534.57649101038         -2936.199935713207          -5715.953593346596          -1584.576311617331          6.963838855277243            -3.353924762333378           -0.7469709566048339          
31258.20579754269         46543.87331998441         -2871.285024628637          -5746.793819409484          -1591.426094341424          7.000980231672829            -3.280577514483187           -0.7265881757645576          
31258.20591820976         46554.29895463167         -2798.082488534045          -5780.565134738942          -1598.881635224635          7.041642580265361            -3.197856084430983           -0.7036262800119456          
31258.20605363919         46566.00005730288         -2715.426535430965          -5817.437623264091          -1606.963448604429          7.086027234338088            -3.104439385956526           -0.6777280449922769          
31258.20618191535         46577.08311741007         -2636.664403549267          -5851.351442679702          -1614.338255665278          7.12683866861908             -3.015411199296147           -0.6530779361764735          
31258.2063034611          46587.58467009757         -2561.623362535389          -5882.572902387912          -1621.073489090512          7.164399201425365            -2.930578165491107           -0.6296174833583915          
31258.20641833502         46597.50977688236         -2490.34391850031           -5911.259597631391          -1627.212103384099          7.198900178790854            -2.849987799309829           -0.6073553408473473          
31258.20654314181         46608.29308378743         -2412.518785305203          -5941.517824479422          -1633.630569306448          7.235279650076327            -2.761985965094493           -0.5830732829815976          
31258.20667984139         46620.10392704979         -2326.835192433072          -5973.567487386324          -1640.359562579203          7.273798652316952            -2.665085255547084           -0.5563684016890841          
31258.20679401754         46629.96874699602         -2254.926261228309          -5999.457198501866          -1645.73766829982           7.304902366813011            -2.583752249011389           -0.5339798341611461          
31258.20693174933         46641.86877328902         -2167.780806901276          -6029.617870910141          -1651.930873466004          7.341122159362426            -2.485173501952135           -0.5068753905813987          
31258.20706742548         46653.59119229252         -2081.522806661721          -6058.178588707002          -1657.715699836368          7.375403848944237            -2.387585426252155           -0.4800767278392123          
31258.20718304372         46663.58060860075         -2007.705563792782          -6081.612269627336          -1662.397010310017          7.403517808239422            -2.304061886917167           -0.4571663682413883          
31258.20733839985         46677.00337796705         -1908.085001878772          -6111.783189103854          -1668.326291314161          7.439693866804952            -2.191327189340057           -0.4262810278011212          
31258.20750422194         46691.33040653542         -1801.231750571557          -6142.312783667653          -1674.196765303293          7.476272466408593            -2.070388822647542           -0.3931955399477677          
31258.2076413947          46703.18213294959         -1712.453727540622          -6166.255337814383          -1678.694185473957          7.504936113686532            -1.969893629278305           -0.3657395597036354          
31258.2077925332          46716.2404994946          -1614.254363331594          -6191.253545362571          -1683.272173463665          7.534838244463055            -1.858718277669634           -0.3354041246534941          
31258.20795656972         46730.41325473459         -1507.246681553557          -6216.738677277772          -1687.791917922314          7.565290951249033            -1.737552492350496           -0.3023881385565632          
31258.20808014504         46741.09016259899         -1426.356609720666          -6234.801577460444          -1690.887442773693          7.586851251934342            -1.645947439615079           -0.2774581749489362          
