Sat.A1ModJulian           Sat.ElapsedSecs           Sat.X                     Sat.Y                     Sat.Z                     Sat.VX                    Sat.VY                    Sat.VZ                    
30677.44037469679         38011.33942116285         4268.404292170857         -5153.969162768573        -42.17001153055791        5.907713333742733         5.041207839522535         0.04636124571825358       
30677.4413820878          38098.37800433161         4760.188600592657         -4689.909691381864        -37.92845508004598        5.382760199933808         5.613520714909342         0.05102343712832149       
30677.44239942138         38186.27562591573         5207.89364550292          -4173.09858193245         -33.2551022382085         4.79502385889809          6.136063515099807         0.05522343935841773       
30677.44341635691         38274.13885539863         5601.463428943939         -3613.255856755982        -28.23888205138202        4.155533537762785         6.596681433243979         0.05886188823259002       
30677.4444331155          38361.98679786175         5936.747732256472         -3015.961454980527        -22.93014074540599        3.470773630729348         6.990083578833881         0.06189630271340797       
30677.44545018895         38449.86194389639         6210.220468656983         -2387.032601065431        -17.38096714771386        2.747611067600494         7.311729946697611         0.06429095969183785       
30677.44646806587         38537.80650969129         6418.88725844112          -1732.619164325023        -11.64605053627103        1.993394616622883         7.557744543849898         0.06601621982049431       
30677.44747836786         38625.09660181822         6559.384852590027         -1065.078079220774        -5.83364425075429         1.222729040622218         7.723866660692272         0.06704306985998619       
30677.44849983058         38713.35098067066         6632.373835133842         -378.9771647005489        0.103044456113413         0.4297429274705805        7.810667123971921         0.06737350536843005       
30677.44952368047         38801.81161091896         6635.012648701865         312.7503643907696         6.05110278893293          -0.3701840836804546       7.814658928728251         0.0669858405694493        
30677.45051903099         38887.80989628285         6569.83954395261          982.0959996891731         11.7708819347092          -1.144200003942117        7.738762484958309         0.06592298141244068       
30677.45154784807         38976.69969181297         6433.006337972831         1663.482449733234         17.55610376474021         -1.93165010426523         7.57855294714984          0.06412648152507625       
30677.4525813996          39065.99854391534         6225.967687835079         2330.002788382254         23.17609235686307         -2.700963293843747        7.335870657596787         0.06162940970203717       
30677.45356543181         39151.01892709499         5966.171979109375         2941.254587057865         28.29271752983668         -3.405193956304312        7.031410166232711         0.05863533521925832       
30677.45460474371         39240.81547502428         5628.384561525067         3555.445853377173         33.39292678336648         -4.111055396090987        6.635919814833023         0.05485762499422851       
30677.45564891176         39331.03159483289         5227.251053289013         4133.47830908932          38.14839798861157         -4.773181854854691        6.16697000664722          0.05047208050395963       
30677.45662956868         39415.76035221806         4798.216611485049         4635.182095072915         42.23274639014257         -5.345586671845956        5.666351183220918         0.04586290333760483       
30677.45767808794         39506.35241672862         4288.426996833022         5122.0543433282           46.14655855300875         -5.898336108031942        5.072852829218111         0.04046678373844809       
30677.45873076677         39597.30386749143         3729.258996423635         5554.289272717214         49.56446568214197         -6.385944413087287        4.423610606607974         0.03462745360946513       
30677.45971447531         39682.29628487024         3169.455994959691         5902.978945555514         52.26401964620813         -6.776226610291424        3.775496053734216         0.02885075668196873       
30677.46076897108         39773.40471966891         2535.802392050771         6213.899706297982         54.59988231443576         -7.120620087836153        3.044163826657561         0.02238451535313608       
30677.46182717626         39864.83364722226         1872.008760422862         6457.513990263568         56.3415174150971          -7.386249400377308        2.280671024302906         0.0156848132950095        
30677.4628193727          39950.55941941682         1230.821199005708         6621.629715398697         57.41218333060202         -7.560635777049765        1.545748620798532         0.00927967807523467       
30677.46387658963         40041.90296282759         534.76650206815           6726.578394175845         57.94562508163465         -7.665826845669957        0.7508113386328867        0.002396241763495649      
30677.46493814969         40133.62175157527         -169.9715158165941        6758.665887780653         57.8486807002128          -7.68755914395076         -0.05098185985263118      -0.004501589301356013     
30677.4659447024          40220.58790535666         -836.6160651853385        6721.315672435382         57.17550102747419         -7.63117071535725         -0.8065891269460677       -0.01096134889349071      
30677.46700474718         40312.17577485368         -1529.793208059905        6611.464796360236         55.86561742846408         -7.492283229660138        -1.589322913434176        -0.0176105779520395       
30677.46806918833         40404.14349040948         -2209.365147696275        6429.950385121674         53.94742028647732         -7.273143481742763        -2.353763684350408        -0.02406051922156403      
30677.46909623153         40492.88002221147         -2842.668121273813        6189.366642739597         51.54631989905899         -6.989023998896732        -3.063530738463656        -0.03000680950061153      
30677.47016003615         40584.79274190031         -3468.780795999766        5875.349760487843         48.51826541558788         -6.623280377654829        -3.762730027772854        -0.03581944869285963      
30677.47122691965         40676.97147584986         -4059.751487231787        5497.835286262795         44.96334903836075         -6.18797825797533         -4.420373442653577        -0.04123850518032701      
30677.4722776303          40767.75287655182         -4599.675882414034        5068.977096876214         40.99437001917621         -5.697250470894856        -5.019221498221421        -0.0461231297978857       
30677.47334558124         40860.02383742016         -5100.12712802841         4579.870906663054         36.52875434291812         -5.141016560558685        -5.572557012457719        -0.0505817823732234       
30677.47441588267         40952.49788069632         -5547.735407613495        4041.248544405942         31.66580436789255         -4.531579797542812        -6.066010496681413        -0.05449716412447407      
30677.4754846165          41044.83648415189         -5936.306920325882        3460.878500378226         26.47561210177355         -3.877656627709972        -6.493210873427257        -0.05781876794453538      
30677.47655582931         41137.3892712174          -6263.347340894875        2842.767058297545         20.99403715019375         -3.183599907367772        -6.851847831145759        -0.06052865074980152      
30677.47762504773         41229.76974196499         -6524.213166295314        2196.039955342043         15.30207959994369         -2.459413866062091        -7.137217708002882        -0.06259135817478176      
30677.47869631728         41322.32743181521         -6717.312904756784        1525.09625256409          9.438563170269646         -1.709709576499703        -7.347911083887636        -0.06399690540953798      
30677.47975995809         41414.22599698417         -6839.569507308015        843.1389094658475         3.518715331762325         -0.9488601873688602       -7.480833834923771        -0.06472619576201789      
30677.48083128072         41506.78827278316         -6891.553170417837        147.500508932925          -2.480411893793403        -0.1734771622082712       -7.536785230950819        -0.06478405231052568      
30677.4818836027          41597.70889207721         -6872.619365723322        -537.3415358449896        -8.34810672952119         0.58959326440333          -7.515183285303937        -0.06418004187013451      
30677.4829533148          41690.13201749185         -6782.485888323723        -1227.920415055488        -14.22584626517835        1.359215457326075         -7.415700404782179        -0.06290100090781933      
30677.48399172524         41779.85067910049         -6627.484629535033        -1886.139579452893        -19.78986875033744        2.093343252622543         -7.245230184429751        -0.06102947032189228      
30677.48505908279         41872.07037132466         -6400.404070147045        -2543.357040780271        -25.30509015710427        2.827351767690966         -6.995673096960609        -0.05847644781375769      
30677.48612689202         41964.32908906136         -6106.73517598267         -3174.428538083233        -30.55848690641215        3.533569281527007         -6.672821016202573        -0.055307300983798        
30677.48713899652         42051.77491768263         -5769.636182406366        -3742.169091529645        -35.24360426291334        4.170558747622465         -6.301850432610012        -0.05176200530411655      
30677.48820041876         42143.48179930821         -5358.046128667784        -4299.782823872556        -39.79962846464305        4.798234190686599         -5.848224924564414        -0.04751056832624351      
30677.48926465259         42235.43160231784         -4889.724700069884        -4814.210581968086        -43.95256190640248        5.379713672822207         -5.331064945047896        -0.04273841671185843      
30677.49026193486         42321.59679044271         -4404.456174348158        -5250.772712535173        -47.42701493269259        5.87564539294874          -4.793986866638463        -0.03784305029954689      
30677.49131714325         42412.76679513976         -3846.985601930058        -5660.015916662453        -50.62575662864526        6.343416532573087         -4.175424762868362        -0.03226344742560601      
30677.49237328496         42504.01743929833         -3249.188461306916        -6011.002360400253        -53.30112883181842        6.747858543843836         -3.510192428165053        -0.02631906747488496      
30677.49335974497         42589.24758358626         -2660.163899665046        -6282.386461941466        -55.29769645638071        7.063869137492325         -2.852728807842912        -0.02049215839423014      
30677.49440530497         42679.58396809408         -2009.477702188917        -6507.401816972164        -56.86098251880998        7.3298620249413           -2.124093242547985        -0.0140831346765847       
30677.49545245699         42770.05790277617         -1337.061103695848        -6665.563227940168        -57.83779306419592        7.521779270735473         -1.368491136364926        -0.007485656825152847     
30677.49643480803         42854.93303207913         -693.5013762997011        -6751.008287686113        -58.20657952629326        7.63157934653765          -0.6427682541255747       -0.00119252553500147      
30677.49747147387         42944.50096056098         -7.570857046607756        -6773.866431633055        -58.01404954748753        7.671774970639187         0.1335213277133313        0.00549393215995372       
30677.49850852072         43034.10180886276         678.6815385017643         -6726.969992466934        -57.2226288705943         7.632977482501788         0.9130971000751855        0.01216235535800064       
30677.49949282163         43119.14540719008         1323.631610535954         -6617.990863223599        -55.92187605523183        7.522600729025475         1.648459646134097         0.01840938242165038       
30677.50052057053         43207.94291199418         1983.694817931583         -6437.951920985601        -54.00290437360134        7.331208197402908         2.403812444843858         0.02478056823526614       
30677.50154819719         43296.7298559146          2623.273079340061         -6191.730167611267        -51.52787146166877        7.063191936985387         3.138430023967258         0.03092896800252934       
30677.50254113021         43382.51926844241         3215.559058682359         -5892.984657568435        -48.62927452957297        6.73328713233951          3.821147803569565         0.03659574283499621       
30677.50356195472         43470.71850652574         3791.89712935829          -5526.274774600794        -45.15700459610326        6.324169679729762         4.487762756605901         0.04207800756219762       
30677.50458259592         43558.9019062696          4329.06070316558          -5102.699433501741        -41.2195688384934         5.847836471395692         5.111140619290245         0.04714985436252916       
30677.50558966283         43645.91248686193         4815.183536336896         -4632.977502878433        -36.91574955103484        5.316248068836643         5.677061883804453         0.05169615460902417       
30677.50660672861         43733.78697062144         5256.655011781576         -4111.025363504354        -32.18989012670418        4.722464281872389         6.192521924007671         0.05577276036022229       
30677.50762364084         43821.64818719029         5643.595577665208         -3546.563292682114        -27.13110152372843        4.077523988671122         6.645568532168954         0.05928336806918846       
30677.50864074238         43909.52576010022         5971.916213697959         -2945.118265760339        -21.78926011901638        3.387857069446796         7.030983024418456         0.0621867389196296        
30677.5096582371          43997.43730392074         6238.024906152898         -2312.702612703115        -16.2181347979405         2.660560461619103         7.344149260606438         0.06444718258655717       
30677.51067642368         44085.40862475056         6438.951190773191         -1655.628755602662        -10.47372706273975        1.903176956740839         7.58122112003408          0.06603589040214755       
30677.51168745997         44172.76216013124         6571.552109579937         -985.9486791423381        -4.661312870943481        1.129965788704568         7.738199405850165         0.06692674803753226       
30677.51270900766         44261.02387995925         6636.304106609477         -298.9464078477412        1.259525969099271         0.3358860324600239        7.815444023419176         0.06711972300013175       
30677.51373321297         44349.51521940529         6630.617621649103         393.0167332075588         7.181159388315172         -0.4643393856107175       7.809768975222507         0.06659610402298984       
30677.51472942121         44435.58761137538         6557.289720678727         1062.110918904001         12.86670011552183         -1.238064130323148        7.724400952004991         0.06540305060028646       
30677.51575900878         44524.54397734255         6412.05951121561          1742.295795762869         18.60414727962761         -2.02409760209415         7.554442061818021         0.06347558555062227       
30677.51679249522         44613.83720529266         6196.90900544413          2406.198769130946         24.16006247183358         -2.790332758912413        7.302354314903356         0.06085421350638366       
30677.51777710781         44698.90773341758         5929.495001875342         3014.58253205588          29.20887168381833         -3.491176983921926        6.989075552407882         0.0577463000507309        
30677.51881571493         44788.64338849671         5584.456741683815         3624.178347770083         34.22095362369232         -4.191640397705253        6.585221461843708         0.05386125003382284       
30677.51985964342         44878.83880961454         5176.409264914192         4197.142011140745         38.88090452377367         -4.84781140427753         6.108324579687565         0.04937637248058598       
30677.52084021722         44963.56038632803         4741.347548091878         4693.538057289966         42.86846039530686         -5.413988173141142        5.600809167870481         0.04468357190320393       
30677.52188795703         45054.08510622801         4226.088721319195         5173.827377923452         46.66917458682006         -5.959042351647462        5.001098495363439         0.03921396278595352       
30677.52294039205         45145.01549117267         3661.891473356951         5599.172850681873         49.96941585357689         -6.43861069527734         4.346182374228936         0.03331205663176888       
30677.52392331295         45229.93985734647         3098.408850836197         5940.827791969845         52.55323624133496         -6.820717956761822        3.693971194682188         0.02749377731409273       
30677.5249778707          45321.05364692397         2461.062897962716         6244.145858287998         54.76389453013493         -7.156293504209757        2.958562434459344         0.02099284423122759       
30677.52603713155         45412.57378456648         1793.750465274227         6479.985541453887         56.37864231616544         -7.412926510857925        2.191219909185402         0.01426837779152774       
30677.52702897784         45498.26930395793         1150.886723765137         6636.297366399655         57.32746983378951         -7.578341293270771        1.454570666567867         0.007863926946030622      
30677.52808671829         45589.65807852801         453.305775404358          6732.887856397962         57.73218673370958         -7.673953728975762        0.6581051822210282        0.0009919738554754784     
30677.52914870873         45681.41405275092         -252.018097043917         6756.45383036139          57.50756434791316         -7.685968847851585        -0.1441321140483311       -0.005876623971082376     
30677.53015472597         45768.33394251298         -917.7728435199394        6711.073521352298         56.71725511241555         -7.620480965776713        -0.8985177923065399       -0.0122872461469505       
30677.53121481838         45859.9259261624          -1609.568661351901        6592.872063422415         55.28865082552299         -7.472168427806475        -1.679468194915123        -0.01887321119087368      
30677.5322790726          45951.87749125762         -2286.749258719178        6403.22729324872          53.25825058128614         -7.243900813959204        -2.440997500141159        -0.02524332296214296      
30677.5333053934          46040.55160826538         -2916.644197350696        6155.250185365986         50.75798714950698         -6.951528047190556        -3.146737300772543        -0.03109673556536967      
30677.53436869547         46132.42090665735         -3538.640237019942        5833.952182371577         47.63603386402583         -6.577689751773883        -3.841132036151757        -0.03680301581694391      
30677.53543533627         46224.57867191406         -4124.918466970544        5449.542326607537         43.99653573832715         -6.134751061299342        -4.49335351605025         -0.04210648796607287      
30677.53648610134         46315.36477454938         -4659.713920849397        5014.297998797473         39.95398421627608         -5.636974192275148        -5.086322861515193        -0.04687011122234406      
30677.53755353761         46407.59126805933         -5154.073649148606        4519.55374405013          35.42768323146984         -5.074549050652719        -5.632736660478981        -0.05119653188866415      
30677.53862285618         46499.98039270286         -5594.885657353728        3976.217123969738         30.5187891818055          -4.459962405797777        -6.118516718831144        -0.05497310510205382      
30677.53969129318         46592.29334910633         -5976.513680592341        3391.518436616911         25.29250948031205         -3.801314368505974        -6.537905800539913        -0.05815552492148281      
30677.54076208664         46684.80990434764         -6296.179827931851        2769.893606349272         19.78845432473354         -3.10343783862109         -6.888278563450329        -0.06072417040010562      
30677.54183242144         46777.28683089372         -6549.713418874684        2119.497864438138         14.07886566961967         -2.375245509997611        -7.165446888288645        -0.0626484778793775       
30677.54290389795         46869.86240091501         -6734.934467709757        1446.215897816833         8.215403054524838         -1.623009116802565        -7.367354552834677        -0.06391443418133737      
30677.54396864106         46961.8562060874          -6849.230632729458        762.1685274032465         2.303279232991045         -0.8598879730491389       -7.491413826337313        -0.06450766365617364      
30677.54504080043         47054.4907751726          -6892.950994233544        65.43092644027234         -3.674033507690926        -0.08332054852738241      -7.538177968953733        -0.06443100337736633      
30677.54609428178         47145.51156460075         -6865.760633273551        -619.8759436173203        -9.510172394282872        0.6802475061224023        -7.507403607859864        -0.0636983038914591       
30677.54716428617         47237.95994385146         -6767.263913674231        -1309.494258242683        -15.33915950083489        1.448799849501079         -7.398631880372162        -0.06229430349028318      
30677.54820439616         47327.82544697402         -6603.993996680216        -1966.844376749265        -20.85241786314043        2.181981554227566         -7.218976984512622        -0.06030452234774074      
30677.54927148173         47420.02164021833         -6368.944530273166        -2621.062649967073        -26.29424109056371        2.912689465611721         -6.960555566257308        -0.05764104837009839      
30677.55033958888         47512.30609773193         -6067.487086192618        -3248.666308838802        -31.46715772184335        3.615102817776005         -6.629026234940373        -0.05436815797521712      
30677.55135381705         47599.93541145232         -5722.673645321152        -3813.38215201286         -36.07549773847213        4.248801797906161         -6.249450583548399        -0.05072551442298765      
30677.55241532579         47691.64976638276         -5304.12578529243         -4365.873826624997        -40.53283138115429        4.870855135949771         -5.788028294293056        -0.04638848193228876      
30677.55347850367         47783.50833541481         -4829.91472626703         -4873.950886792213        -44.57526219089721        5.44533734091852          -5.264228031608932        -0.04154622367209234      
30677.55447658916         47869.74292161176         -4338.861520323021        -5304.815177659384        -47.94687096912199        5.935006409959677         -4.720610661443905        -0.03658667091805771      
30677.55553223479         47960.95070427982         -3776.082953954256        -5707.254331884456        -51.0297441943115         6.395274671460802         -4.09600203029859         -0.03095190824408115      
30677.55658784657         48052.15556218755         -3174.238492752305        -6050.60131674582         -53.58233540558281        6.791252836006936         -3.426096340159983        -0.02496974091857692      
30677.55757464136         48137.41463158512         -2581.654596981266        -6314.725734225352        -55.46323991144312        7.099206709137905         -2.764489296916019        -0.01911423771334103      
30677.55861944333         48227.68552220659         -1928.664280774278        -6531.480321440276        -56.90041431421979        7.35598153627126          -2.033080607558738        -0.01269435556692329      
30677.55966604151         48318.11160460347         -1254.665871829443        -6681.231393100011        -57.75109410374166        7.538477978541741         -1.275496621333271        -0.006098487305633022     
30677.56064763001         48402.92085089022         -610.5705151755815        -6758.683150424164        -58.00253444241364        7.639282403247303         -0.5489693608865795       0.0001787556891904845     
30677.56168460385         48492.51539139077         75.82841303863364         -6773.10349434302         -57.68802703212172        7.669954646389676         0.2280703372809946        0.006841889745435968      
30677.56272240073         48582.18104175758         761.981629721089          -6717.68282024663         -56.7766211384421         7.621495763972973         1.007762074785421         0.01347550253008627       
30677.56370611247         48667.17373605352         1405.18491516988          -6600.792141143195        -55.36726772739208        7.502090891230479         1.741354007619636         0.0196679600661763        
30677.56473352166         48755.94188984251         2062.79653687963          -6412.673908952831        -53.34015920679645        7.301438269766043         2.494132606224752         0.0259703961389922        
30677.56576143371         48844.75349101704         2699.49993361995          -6158.491613534955        -50.76215543823108        7.024262687118595         3.225678865830858         0.03204028369278449       
30677.56675387665         48930.50056131324         3287.797481124273         -5852.594015963302        -47.77358108922389        6.686078645549779         3.904019247697562         0.03761456514005244       
30677.56777435956         49018.6702843057          3859.419815859595         -5478.924671611554        -44.21721993066956        6.268870630038666         4.565400783569562         0.04299117067400481       
30677.56879554367         49106.90059117042         4391.634818149146         -5048.511451157551        -40.2019865466922         5.784568023615502         5.183251667435475         0.04795094575659843       
30677.56980214286         49193.87076135026         4871.730394821478         -4573.027304808951        -35.83585395109725        5.246218832165567         5.742363079211194         0.05237265494506921       
30677.57081936962         49281.75915351603         5306.827100551362         -4045.56638193276         -31.05549266856699        4.645957504512626         6.250582444274717         0.05631826179545057       
30677.5718362283          49369.61574358866         5686.774575937618         -3476.379690521521        -25.95507423062756        3.995436408465537         6.695637997918562         0.05969070019047633       
30677.57285264982         49457.43456291966         6007.471369356479         -2871.321189301151        -20.58734620316993        3.301470852889782         7.072294872624619         0.06244980927431601       
30677.57387035949         49545.36467873259         6265.857190874181         -2235.527265940188        -14.99825797147798        2.570160159697252         7.376562961484415         0.06456554805232599       
30677.57488843111         49633.3260663785          6458.677374697316         -1576.086325341496        -9.250529605356816        1.809944945240197         7.604264626338655         0.06600777546341519       
30677.57589979775         49720.70814433973         6583.07258473117          -904.5872177905594        -3.444990640286476        1.034556781871208         7.7517374271683           0.0667542147589739        
30677.5769212619          49808.96264672047         6639.353206768716         -216.8794097793945        2.453763785846612         0.2396106923045057        7.819152154811065         0.06680330709683305       
30677.57794581561         49897.48408746673         6625.127220001349         475.2088097529319         8.343147171014929         -0.5607827877665397       7.803560359131649         0.0661390757843249        
30677.57894327204         49983.66432278417         6543.394678311364         1144.186199135124         13.99063977085843         -1.3343680307768          7.708429965255831         0.06481244923603864       
30677.57997262088         50072.60006204015         6389.730715232951         1822.355614556511         19.66841298746031         -2.118038931088979        7.528681368476825         0.06275542630949163       
30677.58100661665         50161.93729718216         6166.201055836007         2483.848454185707         25.15713153817909         -2.88142897180447         7.26687954199494          0.06001004727451269       
30677.58199267691         50247.13290352374         5890.753674752145         3089.706814950884         30.13654876761532         -3.579273854859753        6.944302577582032         0.05678835991037173       
30677.58303201409         50336.93163598655         5537.766922638489         3695.295267694996         35.06118079692916         -4.27500478503828         6.531277052372454         0.05279465243784942       
30677.58407626674         50427.15506470995         5122.334139736833         4263.182180685242         39.62188383635796         -4.925198804602764        6.045893795802561         0.04821270536250442       
30677.585057722           50511.95279897656         4680.571748940492         4754.4012078065           43.51073230591665         -5.4852831941551          5.530709470623743         0.0434363030643722        
30677.5861052194          50602.45657470077         4159.333039123789         5227.921211220416         47.19435754402107         -6.022414629693566        4.924207959346083         0.0378953772665121        
30677.58715823576         50693.43718820019         3589.42857720781          5646.206355217644         50.37349722624381         -6.493731369545681        4.262848596300333         0.03193066677891362       
30677.58814147856         50778.38936615735         3021.430777666331         5980.673552843356         52.83881834411427         -6.867470182547494        3.605591551898301         0.02606753287196764       
30677.58919505012         50869.41794918384         2380.87072994554          6275.495066096588         54.91629773732791         -7.193210812185859        2.866676490157187         0.01954099155431367       
30677.59025393219         50960.9053593711          1710.873226221251         6502.704221456382         56.39688216826147         -7.439885199596741        2.096457554823725         0.01280252843330031       
30677.59124491318         51046.52611742495         1066.670565670325         6650.702239165998         57.21946858355511         -7.59575402254732         1.358477811959605         0.006402600865811057      
30677.59230258609         51137.90905630449         368.0049329018474         6738.450790106159         57.49117014297045         -7.68124610306933         0.5609969834935317        -0.0004546393905725016    
30677.59336460286         51229.66730527114         -337.5389843586319        6753.097769443958         57.13506734685316         -7.683098970935066        -0.2412608867594973       -0.007293007001762212     
30677.59436963461         51316.5020488319          -1001.981142265791        6699.395253615156         56.2245991487999          -7.608187244067272        -0.9939394992734946       -0.01365389833893116      
30677.59542992964         51408.1115392386          -1692.332050702097        6572.507301483464         54.67314141033295         -7.450068091580813        -1.77302634053448         -0.02018013240214978      
30677.596494674           51500.10545190889         -2367.345749474639        6374.283597324336         52.52484529998884         -7.212159235242382        -2.531884981370125        -0.02647667466270543      
30677.59752038228         51588.72664757073         -2993.665932851818        6118.58120069141          49.92070453357234         -6.911162148351134        -3.233397237774331        -0.03223925972505503      
30677.59858364128         51680.59222534066         -3611.529413188224        5789.550807027632         46.69858900810029         -6.528724169103935        -3.922953877599104        -0.03784174192726072      
30677.59965058984         51772.77658061357         -4193.080310095747        5397.733442768009         42.96748068928829         -6.077580376837635        -4.569697892060392        -0.04303055640032137      
30677.60070109909         51863.54057954159         -4722.224647446367        4955.954338736526         38.84769240793101         -5.572606167916632        -5.156194585783648        -0.04766807911496008      
30677.60176821156         51955.7390968781          -5210.192430356264        4455.248288166705         34.25545521355044         -5.003643666005915        -5.695342674593316        -0.05185732942037722      
30677.60283739023         52048.11613429338         -5644.120055309178        3906.554401695769         29.29275860219005         -4.38320236388502         -6.173343662911994        -0.05549000342716499      
30677.60390622978         52140.46387098497         -6018.549392824249        3316.941956012362         24.0235597041892          -3.719192676373178        -6.584636011845841        -0.05852465591101152      
30677.60497680563         52232.96162446495         -6330.357284592215        2691.524879467764         18.49355535116069         -3.017202440136695        -6.926213309381528        -0.06093990524455192      
30677.60604701495         52325.42771038134         -6575.72949554857         2038.116347624956         12.7718317371028          -2.285750966778207        -7.194276347265278        -0.06270960397761277      
30677.60711839751         52417.9951633676          -6752.534061422376        1362.656621362658         6.910378306795757         -1.531166966187134        -7.38681693157035         -0.06382122656205562      
30677.60818310961         52509.98628895031         -6858.305082619308        677.2734938325852         1.013975824032044         -0.7666133765794352       -7.501403608810746        -0.0642633186707441       
30677.60925418149         52602.52689952031         -6893.355159326273        -19.2356934658109         -4.927780362430368        0.009667901524150035      -7.538543740598285        -0.06403894077777228      
30677.61030787789         52693.56626817025         -6857.699794180106        -704.2879198809621        -10.72300528082288        0.7729456668706953        -7.498372813136263        -0.06316634729227735      
30677.61137775927         52786.00401958684         -6750.707103807195        -1392.554904852484        -16.49585780959545        1.540009011024232         -7.380166027518136        -0.06162752551306207      
30677.61241872767         52875.94368935097         -6579.167346614066        -2048.372657385171        -21.94800974079098        2.271520804766036         -7.191319480434036        -0.05951252821964711      
30677.61348654146         52968.2028003037          -6335.816903641755        -2700.057832509477        -27.31488526922585        2.999463727728769         -6.923658049228876        -0.0567293382300427       
30677.61455500935         53060.51842592424         -6026.422153830361        -3324.055723056906        -32.40027566578184        3.69793126313733          -6.583273212585311        -0.05334753460461846      
30677.61557123846         53148.32062142668         -5673.806248178539        -3885.48419768339         -36.92364976902375        4.32805363588811          -6.194978872528896        -0.04960508469381737      
30677.61663338927         53240.09045124985         -5247.979398135366        -4432.932550590575        -41.27671147133162        4.94457820445421          -5.725387666806615        -0.04517962428036255      
30677.61769706957         53331.99242963456         -4767.059159112651        -4935.140740642376        -45.20637210927809        5.512610783751966         -5.194023812649384        -0.04026142833861463      
30677.61869738455         53418.41964328196         -4269.346168375975        -5360.571570467965        -48.47141765620514        5.996322249084674         -4.642881095537761        -0.03523289117080462      
30677.61975203211         53509.54119313974         -3701.897772419039        -5755.296781377503        -51.42594709902905        6.448049935451315         -4.012919492008593        -0.02955502905111568      
30677.62080763694         53600.74545006501         -3095.63511522252         -6090.82510881333         -53.84943148641835        6.835359848892774         -3.337917324361037        -0.02353809979219691      
30677.62179610039         53686.14869207377         -2498.623896455541        -6347.641755788322        -55.60987712161752        7.135210715938077         -2.671189158988885        -0.01765234468290493      
30677.62284246349         53776.55446396675         -1841.817088367138        -6556.076392580201        -56.91611545520884        7.38272376107064          -1.935302886360252        -0.01121432122975718      
30677.62388883421         53866.96089404868         -1166.000558929305        -6696.845452895564        -57.63300257444437        7.555155038275807         -1.17545953778578         -0.004625151818347788     
30677.62487104658         53951.82404330699         -520.4851986923916        -6765.77363777662         -57.76006621733654        7.646380436709777         -0.4471172744542246       0.001638356354917304      
30677.62590743738         54041.36820783606         165.7009343163805         -6771.05810726768         -57.31654285939829        7.66672335848287          0.3299164031500322        0.008265539115870215      
30677.62694472981         54130.99027440185         850.7690201952551         -6706.573320168317        -56.2800971917392         7.607969189594559         1.108617167886654         0.01484981729861755       
30677.62792789669         54215.93589278637         1492.057258482748         -6581.256431949426        -54.75723755917321        7.478947207706665         1.840258919476833         0.02098243234180514       
30677.6289549998          54304.67760114698         2146.979621422921         -6384.535451328556        -52.61726361993337        7.268432327827401         2.59020599889694          0.02721102611257066       
30677.62998206091         54393.41568129603         2779.807534153716         -6122.217797854528        -49.93520176352179        6.981875790315281         3.317545917981141         0.03319096252289261       
30677.63097332852         54479.06120221596         3363.412189965949         -5809.030325494021        -46.85583334132678        6.63523869928822          3.990709058787796         0.03866497017777948       
30677.63199403679         54567.25039741723         3930.289290798937         -5427.85826668462         -43.21067617573971        6.209313192244306         4.64683616795775          0.04393476716538968       
30677.63301499639         54655.4613065673          4456.77793065224          -4990.633109151051        -39.1183149353911         5.717051507879546         5.258269556058693         0.04877433956836221       
30677.63402064643         54742.34946998768         4930.254977747927         -4509.399671803542        -34.69039066245424        5.171940916551697         5.809892158704535         0.05306497026724061       
30677.63503741517         54830.1982890931          5358.347389160445         -3976.589128957554        -29.8573880138918         4.565370170236966         6.310143335853063         0.05687214150618099       
30677.63605458483         54918.08174767066         5731.06067559021          -3402.352359944251        -24.71296415818673        3.908884941993752         6.746931830927251         0.06010162305176938       
30677.63707093937         55005.89478003094         6043.916910309697         -2793.221094409315        -19.31604814955374        3.210083528398646         7.114582140604061         0.06271093272075794       
30677.63808829716         55093.79449310945         6294.011477388539         -2154.347455393706        -13.71270015609247        2.475093841655611         7.409287776899681         0.06467244020889283       
30677.63910589895         55181.71528740786         6478.263606510761         -1492.767508846772        -7.965075589063233        1.712304755110792         7.627078226355096         0.06595881217431704       
30677.64011751847         55269.11921384744         6594.057636488073         -819.5403482620499        -2.169097167715703        0.934842084233875         7.764582240847084         0.06655131982714568       
30677.64113916965         55357.38987643272         6641.495315453662         -131.0249039320046        3.706024226780578         0.1389113208185882        7.821731959417869         0.06644674185773414       
30677.64216364951         55445.90493582655         6618.362274808755         560.7835637741543         9.55674670265268          -0.6611801083162206       7.795792430366983         0.06563256325322905       
30677.6431617999          55532.14513014536         6527.939360892528         1229.120954672764         15.15834680120522         -1.434016972111792        7.690565593523266         0.06416449281116129       
30677.6441910239          55621.07008346356         6365.535711002772         1905.166343005241         20.7716516795059          -2.215194106718822        7.500670847124518         0.06197040004103067       
30677.64522496964         55710.40299574379         6133.486639826808         2563.680951120697         26.18417156919536         -2.975076102681578        7.228993995889837         0.05909679689928718       
30677.64621177195         55795.66271484364         5850.000816942916         3166.366278734906         31.08450381847628         -3.669167955408965        6.897117748503492         0.05576016217475782       
30677.64725058833         55885.41645031655         5489.376572521572         3767.016256686775         35.90958773014307         -4.359089524243014        6.475290716849416         0.05166179513879528       
